torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	16	120	72	240
1	16	120	168	240
1	112	120	180	240
1	64	120	84	240
1	40	120	36	240
1	88	120	132	240
1	16	120	228	240
1	28	120	216	240
1	4	120	168	240
1	52	120	120	240
1	52	120	24	240
1	100	120	120	240
1	4	120	24	240
1	100	120	216	240
1	28	120	72	240
1	76	120	72	240
1	76	120	168	240
1	28	120	96	240
1	4	120	48	240
1	52	120	0	240
1	52	120	144	240
1	100	120	0	240
1	4	120	144	240
1	100	120	96	240
1	28	120	192	240
1	76	120	192	240
1	76	120	48	240
1	112	120	60	240
1	64	120	204	240
1	40	120	156	240
1	88	120	12	240
1	16	120	108	240
1	88	120	96	240
1	64	120	48	240
1	112	120	0	240
1	112	120	144	240
1	40	120	0	240
1	64	120	144	240
1	40	120	96	240
1	88	120	192	240
1	16	120	192	240
1	16	120	48	240
1	52	120	180	240
1	4	120	84	240
1	100	120	36	240
1	28	120	132	240
1	76	120	228	240
1	46	120	10	240
1	70	120	58	240
1	94	120	106	240
1	22	120	202	240
1	118	120	154	240
1	106	120	70	240
1	82	120	70	240
1	10	120	118	240
1	34	120	214	240
1	10	120	166	240
1	58	120	22	240
1	34	120	166	240
1	82	120	22	240
1	58	120	214	240
1	106	120	118	240
1	106	120	10	240
1	10	120	58	240
1	34	120	106	240
1	82	120	202	240
1	58	120	154	240
1	106	120	130	240
1	10	120	178	240
1	34	120	226	240
1	82	120	82	240
1	58	120	34	240
1	46	120	130	240
1	70	120	178	240
1	94	120	226	240
1	22	120	82	240
1	118	120	34	240
1	46	120	70	240
1	22	120	70	240
1	70	120	118	240
1	94	120	214	240
1	70	120	166	240
1	118	120	22	240
1	94	120	166	240
1	22	120	22	240
1	118	120	214	240
1	46	120	118	240
1	46	120	190	240
1	22	120	190	240
1	70	120	238	240
1	94	120	94	240
1	70	120	46	240
1	118	120	142	240
1	94	120	46	240
1	22	120	142	240
1	118	120	94	240
1	46	120	238	240
1	106	120	190	240
1	82	120	190	240
1	10	120	238	240
1	34	120	94	240
1	10	120	46	240
1	58	120	142	240
1	34	120	46	240
1	82	120	142	240
1	58	120	94	240
1	106	120	238	240
1	25	120	107	240
1	73	120	203	240
1	49	120	155	240
1	97	120	11	240
1	1	120	59	240
1	85	120	227	240
1	13	120	83	240
1	109	120	35	240
1	37	120	131	240
1	61	120	179	240
1	85	120	107	240
1	13	120	203	240
1	109	120	155	240
1	37	120	11	240
1	61	120	59	240
1	25	120	227	240
1	73	120	83	240
1	49	120	35	240
1	97	120	131	240
1	1	120	179	240
1	25	120	167	240
1	73	120	23	240
1	49	120	215	240
1	97	120	71	240
1	1	120	119	240
1	25	120	47	240
1	73	120	143	240
1	49	120	95	240
1	97	120	191	240
1	1	120	239	240
1	85	120	47	240
1	13	120	143	240
1	109	120	95	240
1	37	120	191	240
1	61	120	239	240
1	85	120	167	240
1	13	120	23	240
1	109	120	215	240
1	37	120	71	240
1	61	120	119	240
1	92	120	60	240
1	44	120	204	240
1	20	120	156	240
1	68	120	12	240
1	116	120	108	240
1	8	120	216	240
1	104	120	168	240
1	32	120	120	240
1	32	120	24	240
1	80	120	120	240
1	104	120	24	240
1	80	120	216	240
1	8	120	72	240
1	56	120	72	240
1	56	120	168	240
1	32	120	180	240
1	104	120	84	240
1	80	120	36	240
1	8	120	132	240
1	56	120	228	240
1	68	120	216	240
1	44	120	168	240
1	92	120	120	240
1	92	120	24	240
1	20	120	120	240
1	44	120	24	240
1	20	120	216	240
1	68	120	72	240
1	116	120	72	240
1	116	120	168	240
1	68	120	96	240
1	44	120	48	240
1	92	120	0	240
1	92	120	144	240
1	20	120	0	240
1	44	120	144	240
1	20	120	96	240
1	68	120	192	240
1	116	120	192	240
1	116	120	48	240
1	32	120	60	240
1	104	120	204	240
1	80	120	156	240
1	8	120	12	240
1	56	120	108	240
1	8	120	96	240
1	104	120	48	240
1	32	120	0	240
1	32	120	144	240
1	80	120	0	240
1	104	120	144	240
1	80	120	96	240
1	8	120	192	240
1	56	120	192	240
1	56	120	48	240
1	92	120	180	240
1	44	120	84	240
1	20	120	36	240
1	68	120	132	240
1	116	120	228	240
1	12	120	140	240
1	84	120	44	240
