m	n	k	torsion_coset
-967	1328	1727	1
-967	2120	-2305	1
-967	2120	2735	1
-967	2120	-1225	1
-967	2120	1655	1
-964	-1441	-2485	1
-964	-1441	2555	1
-964	-1441	-685	1
-964	-1441	1835	1
-964	-1441	-325	1
-964	-361	35	1
-964	-361	-2125	1
-964	-361	2915	1
-964	-361	-325	1
-964	-361	2195	1
-964	2519	-2125	1
-964	2519	1475	1
-964	2519	-685	1
-964	2519	1835	1
-964	2519	-325	1
-961	-2794	647	1
-961	-2794	1727	1
-961	-2794	-433	1
-961	-2002	-1945	1
-961	-2002	575	1
-961	-2002	-865	1
-961	-2002	2015	1
-961	-994	-1873	1
-961	-994	647	1
-961	-994	1007	1
-961	-994	-2953	1
-961	-994	2087	1
-961	-202	-1945	1
-961	-202	-1585	1
-961	-202	2015	1
-961	86	-1513	1
-961	86	1007	1
-961	86	1367	1
-961	86	-2593	1
-961	86	2447	1
-961	878	-1585	1
-961	878	-1225	1
-961	878	2375	1
-961	1166	-2233	1
-961	1166	2807	1
-961	1166	-1153	1
-961	1166	1367	1
-961	1166	1727	1
-961	1958	2735	1
-961	1958	-1225	1
-961	1958	-865	1
-961	2966	2807	1
-961	2966	-1873	1
-961	2966	647	1
-961	2966	-793	1
-960	-2517	2811	1
-960	-2517	1011	1
-960	-2517	-933	1
-960	-2517	1587	1
-960	-2517	-573	1
-960	-2517	-2949	1
-960	-2517	-2733	1
-960	-2517	2307	1
-960	-2517	-69	1
-960	-1725	-1653	1
-960	-1725	1227	1
-960	-1725	-573	1
-960	-1437	-2373	1
-960	-1437	2667	1
-960	-1437	291	1
-960	-1437	1371	1
-960	-1437	-573	1
-960	-1437	1947	1
-960	-1437	-213	1
-960	-1437	-2589	1
-960	-933	-2157	1
-960	-933	1443	1
-960	-933	1803	1
-960	-933	-357	1
-960	-645	-1293	1
-960	-645	1587	1
-960	-645	-213	1
-960	-141	-2445	1
-960	-141	2595	1
-960	-141	-1725	1
-960	-141	795	1
-960	-141	2235	1
-960	147	3	1
-960	147	-1797	1
-960	147	1803	1
-960	147	-2877	1
-960	147	2163	1
-960	939	2595	1
-960	939	-2085	1
-960	939	2955	1
-960	939	-1365	1
-960	939	1155	1
-960	939	-2805	1
-960	1443	-2373	1
-960	1443	651	1
-960	1443	1227	1
-960	1443	-933	1
-960	1443	1587	1
-960	1443	-789	1
-960	1443	-573	1
-960	1443	-2949	1
-960	1443	-69	1
-960	2235	-2373	1
-960	2235	-1653	1
-960	2235	-933	1
-960	2235	1587	1
-960	2523	291	1
-960	2523	-2013	1
-960	2523	1011	1
-960	2523	1587	1
-960	2523	-573	1
-960	2523	1947	1
-960	2523	-2949	1
-960	2523	-429	1
-960	2523	-213	1
-960	2523	-2589	1
-957	-2862	975	1
-957	-2862	-1185	1
-957	-2862	1335	1
-957	-2862	-2625	1
-957	-2574	2919	1
-957	-2574	-1761	1
-957	-2574	759	1
-957	-2574	-1617	1
-957	-2574	903	1
-957	-2574	-1257	1
-957	-2574	-681	1
-957	-2574	-177	1
-957	-2574	2343	1
-957	-2070	255	1
-957	-2070	2775	1
-957	-2070	-1185	1
-957	-2070	1335	1
-957	-2070	-609	1
-957	-2070	-2769	1
-957	-2070	-249	1
-957	-2070	-2625	1
-957	-1782	-2265	1
-957	-1782	1335	1
-957	-1782	-825	1
-957	-1782	1695	1
-957	-1494	183	1
-957	-1494	2703	1
-957	-1494	-1401	1
-957	-1494	1119	1
-957	-1494	-1257	1
-957	-1494	1263	1
-957	-1494	-897	1
-957	-1494	-2841	1
-957	-1494	-321	1
-957	-1278	-2193	1
-957	-1278	2847	1
-957	-1278	-1833	1
-957	-1278	-1329	1
-957	-1278	1191	1
-957	-1278	1767	1
-957	-1278	-2769	1
-957	-1278	-249	1
-957	-990	-2409	1
-957	-990	111	1
-957	-990	-2265	1
-957	-990	615	1
-957	-990	-825	1
-957	-990	1695	1
-957	-990	-249	1
-957	-702	-1905	1
-957	-702	1695	1
-957	-702	-2985	1
-957	-702	-465	1
-957	-702	2055	1
-957	-198	-2409	1
-957	-198	111	1
-957	-198	-1833	1
-957	-198	-1473	1
-957	-198	-969	1
-957	-198	1551	1
-957	-198	2127	1
-957	90	111	1
-957	90	-2049	1
-957	90	471	1
-957	90	-1905	1
-957	90	975	1
-957	90	-2985	1
-957	90	-465	1
-957	90	2055	1
-957	306	2559	1
-957	306	183	1
-957	306	-1977	1
-957	306	543	1
-957	306	-1401	1
-957	306	-321	1
-957	882	-2049	1
-957	882	471	1
-957	882	-1473	1
-957	882	-1113	1
-957	882	-609	1
-957	882	1911	1
-957	882	2487	1
-957	1098	-1905	1
-957	1098	975	1
-957	1098	-2985	1
-957	1098	2055	1
-957	1386	39	1
-957	1386	2919	1
-957	1386	543	1
-957	1386	-1617	1
-957	1386	903	1
-957	1386	-1041	1
-957	1890	471	1
-957	1890	975	1
-957	1890	1551	1
-957	1890	-609	1
-957	1890	-2985	1
-957	1890	2055	1
-957	1890	-2625	1
-957	2178	-1545	1
-957	2178	1335	1
-957	2178	-2625	1
-957	2178	2415	1
-957	2466	399	1
-957	2466	903	1
-957	2466	-1257	1
-957	2466	1263	1
-957	2466	-681	1
-957	2466	-2697	1
-957	2682	-2193	1
-957	2682	2847	1
-957	2682	471	1
-957	2682	-1113	1
-957	2682	-609	1
-957	2682	-33	1
-957	2970	-2265	1
-957	2970	831	1
-957	2970	1335	1
-957	2970	1911	1
-957	2970	-249	1
-957	2970	-2625	1
-957	2970	2415	1
-954	-2679	507	1
-954	-2679	1011	1
-954	-2679	-573	1
-954	-2679	-2949	1
-954	-2679	2091	1
-954	-2679	-69	1
-954	-2391	-1509	1
-954	-2391	1371	1
-954	-2391	-2589	1
-954	-2391	2451	1
-954	-1887	507	1
-954	-1887	-1653	1
-954	-1887	-573	1
-954	-1599	291	1
-954	-1599	867	1
-954	-1599	1371	1
-954	-1599	-213	1
-954	-1599	-2589	1
-954	-1599	2451	1
-954	-1095	-2157	1
-954	-1095	2883	1
-954	-1095	-1077	1
-954	-1095	1803	1
-954	-807	867	1
-954	-807	-1293	1
-954	-807	-213	1
-954	-15	-1797	1
-954	-15	-717	1
-954	-15	-2877	1
-954	-15	2163	1
-954	489	-2229	1
-954	489	291	1
-954	489	-1869	1
-954	489	1731	1
-954	1281	147	1
-954	1281	2667	1
-954	1281	-1869	1
-954	1281	-1293	1
-954	1281	1731	1
-954	1281	-2949	1
-954	1281	2091	1
-954	1569	-1869	1
-954	1569	651	1
-954	1569	-1509	1
-954	1569	2091	1
-954	2073	147	1
-954	2073	2667	1
-954	2073	507	1
-954	2361	507	1
-954	2361	-1509	1
-954	2361	-933	1
-954	2361	2091	1
-954	2361	-2589	1
-954	2361	2451	1
-954	2865	2523	1
-954	2865	-1437	1
-954	2865	1083	1
-954	2865	-1077	1
-952	-2557	-2413	1
-952	-2557	2627	1
-952	-2557	-1693	1
-952	-2557	827	1
-952	-2557	2267	1
-952	-1765	-2485	1
-952	-1765	35	1
-952	-1765	755	1
-952	-1765	1835	1
-952	-1765	-325	1
-952	-1477	2627	1
-952	-1477	-2053	1
-952	-1477	2987	1
-952	-1477	-1333	1
-952	-1477	1187	1
-952	-1477	-2773	1
-952	-685	35	1
-952	-685	-2125	1
-952	-685	395	1
-952	-685	1115	1
-952	-685	-2845	1
-952	-685	2195	1
-952	1403	467	1
-952	1403	1547	1
-952	1403	2267	1
-952	2195	-2125	1
-952	2195	1475	1
-952	2195	1835	1
-952	2195	-325	1
-952	2483	2627	1
-952	2483	827	1
-952	2483	1907	1
-952	2483	-2773	1
-951	-2736	-2121	1
-951	-2736	399	1
-951	-2736	-1761	1
-951	-2736	903	1
-951	-2736	-1257	1
-951	-2736	-681	1
-951	-2736	1839	1
-951	-2736	-177	1
-951	-2448	-2193	1
-951	-2448	2847	1
-951	-2448	687	1
-951	-2448	1767	1
-951	-2232	255	1
-951	-2232	-1689	1
-951	-2232	831	1
-951	-2232	1335	1
-951	-2232	-249	1
-951	-2232	2271	1
-951	-2232	-2625	1
-951	-2232	-105	1
-951	-2232	2415	1
-951	-1944	-2265	1
-951	-1944	255	1
-951	-1944	2775	1
-951	-1944	-1185	1
-951	-1944	1695	1
-951	-1656	183	1
-951	-1656	-1761	1
-951	-1656	759	1
-951	-1656	-1401	1
-951	-1656	1263	1
-951	-1656	-897	1
-951	-1656	-321	1
-951	-1656	2199	1
-951	-1152	111	1
-951	-1152	2631	1
-951	-1152	-2265	1
-951	-1152	255	1
-951	-1152	2775	1
-951	-1152	615	1
-951	-1152	-1329	1
-951	-1152	1191	1
-951	-1152	1695	1
-951	-1152	-2769	1
-951	-864	-1905	1
-951	-864	615	1
-951	-864	-825	1
-951	-864	-2985	1
-951	-864	2055	1
-951	-648	-1833	1
-951	-648	687	1
-951	-648	-753	1
-951	-648	-2913	1
-951	-648	2127	1
-951	-72	-2409	1
-951	-72	471	1
-951	-72	2991	1
-951	-72	-1905	1
-951	-72	615	1
-951	-72	975	1
-951	-72	-969	1
-951	-72	1551	1
-951	-72	-2985	1
-951	-72	2055	1
-951	144	-2481	1
-951	144	39	1
-951	144	-2337	1
-951	144	543	1
-951	144	-897	1
-951	144	1623	1
-951	144	-321	1
-951	432	-1473	1
-951	432	1047	1
-951	432	-2913	1
-951	432	-393	1
-951	432	-2553	1
-951	432	2487	1
-951	936	-1905	1
-951	936	-1545	1
-951	936	2055	1
-951	1224	39	1
-951	1224	-2121	1
-951	1224	399	1
-951	1224	-1977	1
-951	1224	903	1
-951	1224	-537	1
-951	1224	1983	1
-951	1512	-2193	1
-951	1512	2847	1
-951	1512	-1113	1
-951	1512	1407	1
-951	1512	-2553	1
-951	1512	-33	1
-951	1728	471	1
-951	1728	-1545	1
-951	1728	1551	1
-951	1728	2055	1
-951	1728	-2625	1
-951	1728	-105	1
-951	1728	2415	1
-951	2016	-1545	1
-951	2016	-1185	1
-951	2016	2415	1
-951	2304	399	1
-951	2304	-1761	1
-951	2304	759	1
-951	2304	-1617	1
-951	2304	1263	1
-951	2304	-2697	1
-951	2304	-177	1
-951	2304	2343	1
-951	2808	-2265	1
-951	2808	255	1
-951	2808	2775	1
-951	2808	831	1
-951	2808	-1185	1
-951	2808	1911	1
-951	2808	-2769	1
-951	2808	2415	1
-950	-2963	-2137	2
-950	-2963	383	2
-950	-2963	2903	2
-950	-2963	959	2
-950	-2963	-1201	2
-950	-2963	1319	2
-950	-2963	-1057	2
-950	-2963	-841	2
-950	-2963	1823	2
-950	-2963	-337	2
-950	-2963	-2641	2
-950	-2675	-2425	2
-950	-2675	95	2
-950	-2675	815	2
-950	-2675	-1633	2
-950	-2675	887	2
-950	-2675	-1273	2
-950	-2675	1607	2
-950	-2675	1895	2
-950	-2675	-265	2
-950	-2675	-193	2
-950	-2675	2327	2
-950	-2387	167	2
-950	-2387	2687	2
-950	-2387	-2281	2
-950	-2387	2759	2
-950	-2387	-2209	2
-950	-2387	311	2
-950	-2387	2831	2
-950	-2387	-1993	2
-950	-2387	671	2
-950	-2387	-1489	2
-950	-2387	-1273	2
-950	-2387	1247	2
-950	-2387	-1201	2
-950	-2387	1679	2
-950	-2387	1751	2
-950	-2387	-481	2
-950	-2387	2039	2
-950	-2387	-2713	2
-950	-2171	-2425	2
-950	-2171	2615	2
-950	-2171	-1633	2
-950	-2171	1247	2
-950	-2171	-625	2
-950	-2171	-2785	2
-950	-2171	-265	2
-950	-2171	-2713	2
-950	-2171	2327	2
-950	-1883	23	2
-950	-1883	-2281	2
-950	-1883	-1777	2
-950	-1883	743	2
-950	-1883	1319	2
-950	-1883	-841	2
-950	-1883	1679	2
-950	-1883	-697	2
-950	-1883	-481	2
-950	-1883	-2857	2
-950	-1883	2183	2
-950	-1595	95	2
-950	-1595	167	2
-950	-1595	2687	2
-950	-1595	-2065	2
-950	-1595	455	2
-950	-1595	1175	2
-950	-1595	-1273	2
-950	-1595	1247	2
-950	-1595	-913	2
-950	-1595	1967	2
-950	-1595	-2785	2
-950	-1595	2255	2
-950	-1091	-2425	2
-950	-1091	95	2
-950	-1091	-2353	2
-950	-1091	2687	2
-950	-1091	-2065	2
-950	-1091	2975	2
-950	-1091	-1273	2
-950	-1091	1607	2
-950	-1091	-265	2
-950	-803	-2497	2
-950	-803	2543	2
-950	-803	383	2
-950	-803	-1921	2
-950	-803	-1417	2
-950	-803	1103	2
-950	-803	1679	2
-950	-803	-481	2
-950	-803	2039	2
-950	-803	-2857	2
-950	-803	-337	2
-950	-803	-121	2
-950	-587	167	2
-950	-587	239	2
-950	-587	2759	2
-950	-587	-1921	2
-950	-587	-1849	2
-950	-587	959	2
-950	-587	1247	2
-950	-587	-841	2
-950	-587	1751	2
-950	-587	-553	2
-950	-587	1967	2
-950	-587	-2929	2
-950	-587	-409	2
-950	-587	2111	2
-950	-587	-49	2
-950	-11	95	2
-950	-11	-2065	2
-950	-11	455	2
-950	-11	-1993	2
-950	-11	-1705	2
-950	-11	-913	2
-950	-11	1967	2
-950	-11	-2713	2
-950	205	-2425	2
-950	205	2615	2
-950	205	167	2
-950	205	-1993	2
-950	205	527	2
-950	205	-1633	2
-950	205	-1345	2
-950	205	1175	2
-950	205	1535	2
-950	205	-625	2
-950	493	311	2
-950	493	527	2
-950	493	599	2
-950	493	-1561	2
-950	493	-1489	2
-950	493	1319	2
-950	493	1607	2
-950	493	-481	2
-950	493	2111	2
-950	493	-193	2
-950	493	2327	2
-950	493	-2569	2
-950	493	-49	2
-950	493	2471	2
-950	997	2543	2
-950	997	-1921	2
-950	997	959	2
-950	997	-1417	2
-950	997	-1201	2
-950	997	1319	2
-950	997	-1057	2
-950	997	1823	2
-950	997	2039	2
-950	1285	-2065	2
-950	1285	2975	2
-950	1285	527	2
-950	1285	-1633	2
-950	1285	887	2
-950	1285	-1273	2
-950	1285	-985	2
-950	1285	1535	2
-950	1285	1895	2
-950	1285	-265	2
-950	1573	167	2
-950	1573	2687	2
-950	1573	-2209	2
-950	1573	311	2
-950	1573	2831	2
-950	1573	671	2
-950	1573	887	2
-950	1573	959	2
-950	1573	-1201	2
-950	1573	-1129	2
-950	1573	1679	2
-950	1573	1967	2
-950	1573	-2713	2
-950	1573	-121	2
-950	1573	2471	2
-950	1789	455	2
-950	1789	-1993	2
-950	1789	527	2
-950	1789	-1633	2
-950	1789	1247	2
-950	1789	1535	2
-950	1789	-625	2
-950	1789	-553	2
-950	1789	1967	2
-950	1789	-2785	2
-950	1789	-265	2
-950	2077	2903	2
-950	2077	-1561	2
-950	2077	1319	2
-950	2077	-1057	2
-950	2077	-841	2
-950	2077	1679	2
-950	2077	-697	2
-950	2077	-2857	2
-950	2077	2183	2
-950	2077	-2641	2
-950	2077	2399	2
-950	2365	95	2
-950	2365	-1705	2
-950	2365	887	2
-950	2365	-1273	2
-950	2365	1247	2
-950	2365	-913	2
-950	2365	-625	2
-950	2365	1895	2
-950	2365	-2785	2
-950	2365	2255	2
-950	2365	-2713	2
-950	2869	-2425	2
-950	2869	95	2
-950	2869	815	2
-950	2869	-1633	2
-950	2869	887	2
-950	2869	-1273	2
-950	2869	1607	2
-950	2869	1895	2
-950	2869	-265	2
-950	2869	-193	2
-950	2869	2327	2
-949	-2326	-1945	1
-949	-2326	-865	1
-949	-2326	2015	1
-949	-526	-1945	1
-949	-526	575	1
-949	-526	-1585	1
-949	-526	-505	1
-949	-526	2015	1
-949	554	-1585	1
-949	554	935	1
-949	554	-1225	1
-949	554	-145	1
-949	554	2375	1
-949	1634	215	1
-949	1634	2735	1
-949	1634	-1225	1
-949	1634	1295	1
-949	1634	-865	1
-946	-2719	-613	1
-946	-2719	1907	1
-946	-2719	-253	1
-946	-1927	755	1
-946	-1927	1835	1
-946	-1927	-2845	1
-946	-1639	107	1
-946	-1639	-253	1
-946	-1639	2267	1
-946	-847	-2485	1
-946	-847	1115	1
-946	-847	-2845	1
-946	-847	2195	1
-946	1241	-2053	1
-946	1241	1547	1
-946	1241	-613	1
-946	1241	1907	1
-946	2033	-2125	1
-946	2033	2915	1
-946	2033	-1045	1
-946	2033	1835	1
-946	2321	-1693	1
-946	2321	1907	1
-946	2321	-253	1
-946	2321	2267	1
-943	-2488	-1945	1
-943	-2488	-865	1
-943	-2488	2015	1
-943	-1480	-1873	1
-943	-1480	-1513	1
-943	-1480	2087	1
-943	-688	575	1
-943	-688	-1585	1
-943	-688	-505	1
-943	-400	-1513	1
-943	-400	-1153	1
-943	-400	2447	1
-943	392	935	1
-943	392	-1225	1
-943	392	-145	1
-943	680	2807	1
-943	680	-1153	1
-943	680	-793	1
-943	1472	215	1
-943	1472	1295	1
-943	1472	-865	1
-943	2480	287	1
-943	2480	-1873	1
-943	2480	-793	1
-942	-2715	-1509	1
-942	-2715	-1149	1
-942	-2715	2451	1
-942	-1923	291	1
-942	-1923	2811	1
-942	-1923	867	1
-942	-1923	-1149	1
-942	-1923	1947	1
-942	-1923	-2733	1
-942	-1923	2451	1
-942	-1419	2883	1
-942	-1419	-1077	1
-942	-1419	-717	1
-942	-627	795	1
-942	-627	1875	1
-942	-627	-285	1
-942	-339	-717	1
-942	-339	-2877	1
-942	-339	-357	1
-942	165	291	1
-942	165	-1869	1
-942	165	-789	1
-942	453	75	1
-942	453	1155	1
-942	453	-2805	1
-942	453	2235	1
-942	957	-2373	1
-942	957	2667	1
-942	957	-1869	1
-942	957	-1293	1
-942	957	1587	1
-942	957	-789	1
-942	957	2091	1
-942	1245	651	1
-942	1245	-1509	1
-942	1245	-429	1
-942	2037	-2013	1
-942	2037	-1509	1
-942	2037	-933	1
-942	2037	1947	1
-942	2037	-429	1
-942	2037	2451	1
-942	2541	3	1
-942	2541	1083	1
-942	2541	-1077	1
-939	-2772	-2193	1
-939	-2772	2847	1
-939	-2772	-1833	1
-939	-2772	1767	1
-939	-2556	255	1
-939	-2556	831	1
-939	-2556	1335	1
-939	-2556	1911	1
-939	-2556	-249	1
-939	-2556	-2625	1
-939	-2556	2415	1
-939	-1980	183	1
-939	-1980	759	1
-939	-1980	-1401	1
-939	-1980	1263	1
-939	-1980	-321	1
-939	-1764	327	1
-939	-1764	2847	1
-939	-1764	-1833	1
-939	-1764	831	1
-939	-1764	-1329	1
-939	-1764	-753	1
-939	-1764	-249	1
-939	-1476	111	1
-939	-1476	-2265	1
-939	-1476	2775	1
-939	-1476	615	1
-939	-1476	1191	1
-939	-1476	1695	1
-939	-1476	-2769	1
-939	-1476	2271	1
-939	-972	-1833	1
-939	-972	-753	1
-939	-972	-2913	1
-939	-972	2127	1
-939	-684	111	1
-939	-684	687	1
-939	-684	-1473	1
-939	-684	1191	1
-939	-684	-969	1
-939	-684	-393	1
-939	-396	-2409	1
-939	-396	2631	1
-939	-396	471	1
-939	-396	-1905	1
-939	-396	975	1
-939	-396	1551	1
-939	-396	-2985	1
-939	-396	2055	1
-939	-180	39	1
-939	-180	-2337	1
-939	-180	2703	1
-939	-180	543	1
-939	-180	1119	1
-939	-180	1623	1
-939	-180	-2841	1
-939	-180	-321	1
-939	-180	2199	1
-939	108	-1473	1
-939	108	-393	1
-939	108	-2553	1
-939	108	2487	1
-939	396	471	1
-939	396	1047	1
-939	396	-1113	1
-939	396	1551	1
-939	396	-609	1
-939	396	-33	1
-939	900	-2481	1
-939	900	39	1
-939	900	2559	1
-939	900	399	1
-939	900	-1977	1
-939	900	903	1
-939	900	1479	1
-939	900	1983	1
-939	1188	-2193	1
-939	1188	2847	1
-939	1188	-1113	1
-939	1188	-33	1
-939	1404	-2049	1
-939	1404	471	1
-939	1404	2991	1
-939	1404	-1545	1
-939	1404	-969	1
-939	1404	1911	1
-939	1404	-465	1
-939	1404	2055	1
-939	1404	-2625	1
-939	1404	2415	1
-939	1980	-2121	1
-939	1980	399	1
-939	1980	2919	1
-939	1980	759	1
-939	1980	-1617	1
-939	1980	1263	1
-939	1980	1839	1
-939	1980	-2697	1
-939	1980	2343	1
-939	2196	327	1
-939	2196	2847	1
-939	2196	-2049	1
-939	2196	471	1
-939	2196	2991	1
-939	2196	831	1
-939	2196	-1113	1
-939	2196	1407	1
-939	2196	1911	1
-939	2196	-2553	1
-939	2484	-2265	1
-939	2484	2775	1
-939	2484	-1689	1
-939	2484	831	1
-939	2484	-1185	1
-939	2484	-609	1
-939	2484	-2769	1
-939	2484	2271	1
-939	2484	-105	1
-939	2484	2415	1
-939	2988	327	1
-939	2988	2847	1
-939	2988	-1113	1
-939	2988	1407	1
-939	2988	-753	1
-938	-2735	-2305	2
-938	-2735	2735	2
-938	-2735	-2233	2
-938	-2735	575	2
-938	-2735	-1225	2
-938	-2735	1367	2
-938	-2735	-793	2
-938	-2735	1727	2
-938	-2735	-433	2
-938	-2735	-145	2
-938	-2735	2375	2
-938	-2231	2591	2
-938	-2231	287	2
-938	-2231	2807	2
-938	-2231	-2161	2
-938	-2231	2879	2
-938	-2231	-1801	2
-938	-2231	791	2
-938	-2231	1079	2
-938	-2231	-1153	2
-938	-2231	1367	2
-938	-2231	-793	2
-938	-2231	1799	2
-938	-2231	1871	2
-938	-2231	-2953	2
-938	-2231	2087	2
-938	-2231	-289	2
-938	-1943	-2377	2
-938	-1943	143	2
-938	-1943	-2305	2
-938	-1943	2735	2
-938	-1943	-2017	2
-938	-1943	-1729	2
-938	-1943	791	2
-938	-1943	1151	2
-938	-1943	-1225	2
-938	-1943	-1009	2
-938	-1943	1655	2
-938	-1943	-2809	2
-938	-1943	2231	2
-938	-1943	-217	2
-938	-1655	215	2
-938	-1655	2735	2
-938	-1655	-1945	2
-938	-1655	-1873	2
-938	-1655	935	2
-938	-1655	-865	2
-938	-1655	1727	2
-938	-1655	-2953	2
-938	-1655	-433	2
-938	-1655	2087	2
-938	-1655	-73	2
-938	-1439	215	2
-938	-1439	287	2
-938	-1439	2807	2
-938	-1439	-1873	2
-938	-1439	1007	2
-938	-1439	1295	2
-938	-1439	-793	2
-938	-1439	-505	2
-938	-1439	2015	2
-938	-1151	71	2
-938	-1151	2951	2
-938	-1151	647	2
-938	-1151	-1801	2
-938	-1151	-1441	2
-938	-1151	1151	2
-938	-1151	1439	2
-938	-1151	-793	2
-938	-1151	1727	2
-938	-1151	-433	2
-938	-1151	2159	2
-938	-1151	-2809	2
-938	-1151	2231	2
-938	-1151	-2593	2
-938	-1151	2447	2
-938	-863	-2449	2
-938	-863	2591	2
-938	-863	143	2
-938	-863	-2017	2
-938	-863	503	2
-938	-863	-1945	2
-938	-863	-1657	2
-938	-863	-1369	2
-938	-863	1151	2
-938	-863	1511	2
-938	-863	-865	2
-938	-863	-649	2
-938	-863	2015	2
-938	-863	-2665	2
-938	-359	575	2
-938	-359	647	2
-938	-359	-1513	2
-938	-359	1367	2
-938	-359	1655	2
-938	-359	-433	2
-938	-359	-145	2
-938	-359	2375	2
-938	-71	-2449	2
-938	-71	2591	2
-938	-71	-2233	2
-938	-71	2807	2
-938	-71	431	2
-938	-71	1007	2
-938	-71	-1441	2
-938	-71	-1081	2
-938	-71	1511	2
-938	-71	1799	2
-938	-71	-2953	2
-938	-71	-433	2
-938	-71	2087	2
-938	-71	-73	2
-938	-71	2519	2
-938	145	-1945	2
-938	145	575	2
-938	145	-1873	2
-938	145	1007	2
-938	145	-1153	2
-938	145	1367	2
-938	145	-505	2
-938	145	2015	2
-938	145	-2953	2
-938	145	2087	2
-938	145	-2665	2
-938	145	2375	2
-938	721	215	2
-938	721	2735	2
-938	721	935	2
-938	721	1007	2
-938	721	-1153	2
-938	721	1727	2
-938	721	2015	2
-938	721	-2665	2
-938	721	-73	2
-938	937	2591	2
-938	937	-2089	2
-938	937	431	2
-938	937	2951	2
-938	937	503	2
-938	937	-1945	2
-938	937	575	2
-938	937	791	2
-938	937	-1585	2
-938	937	1295	2
-938	937	-1009	2
-938	937	1583	2
-938	937	-577	2
-938	937	-505	2
-938	937	2015	2
-938	937	-2737	2
-938	937	-217	2
-938	1225	-2305	2
-938	1225	2735	2
-938	1225	-1585	2
-938	1225	935	2
-938	1225	-1513	2
-938	1225	1367	2
-938	1225	-793	2
-938	1225	1727	2
-938	1225	-145	2
-938	1225	2375	2
-938	1225	-2593	2
-938	1225	2447	2
-938	1729	-2161	2
-938	1729	2879	2
-938	1729	-2089	2
-938	1729	431	2
-938	1729	2951	2
-938	1729	-1801	2
-938	1729	1007	2
-938	1729	-1153	2
-938	1729	1367	2
-938	1729	-1081	2
-938	1729	-1009	2
-938	1729	-793	2
-938	1729	1871	2
-938	1729	-289	2
-938	1729	-2593	2
-938	1729	-1	2
-938	2017	-2377	2
-938	2017	143	2
-938	2017	2951	2
-938	2017	-1729	2
-938	2017	791	2
-938	2017	863	2
-938	2017	-1585	2
-938	2017	935	2
-938	2017	1151	2
-938	2017	-1225	2
-938	2017	1655	2
-938	2017	-649	2
-938	2017	1943	2
-938	2017	-217	2
-938	2017	-145	2
-938	2017	2375	2
-938	2305	215	2
-938	2305	2735	2
-938	2305	-2233	2
-938	2305	2807	2
-938	2305	-1945	2
-938	2305	-1225	2
-938	2305	1295	2
-938	2305	-1153	2
-938	2305	1727	2
-938	2305	-2953	2
-938	2305	-433	2
-938	2305	2087	2
-938	2305	-2665	2
-938	2521	287	2
-938	2521	2807	2
-938	2521	-1873	2
-938	2521	-1585	2
-938	2521	1295	2
-938	2521	-1153	2
-938	2521	1367	2
-938	2521	-2665	2
-938	2521	2375	2
-938	2521	-2593	2
-938	2809	71	2
-938	2809	-2233	2
-938	2809	359	2
-938	2809	-1801	2
-938	2809	-1729	2
-938	2809	791	2
-938	2809	-1441	2
-938	2809	1367	2
-938	2809	-793	2
-938	2809	1727	2
-938	2809	-721	2
-938	2809	-649	2
-938	2809	-433	2
-938	2809	-2809	2
-938	2809	2231	2
-936	-2877	1371	1
-936	-2877	1731	1
-936	-2877	-2589	1
-936	-2877	-69	1
-936	-2373	-2013	1
-936	-2373	-1293	1
-936	-2373	-573	1
-936	-2373	1947	1
-936	-1581	-2157	1
-936	-1581	363	1
-936	-1581	1803	1
-936	-1581	-2877	1
-936	-1581	2163	1
-936	-1293	-1653	1
-936	-1293	-933	1
-936	-1293	-213	1
-936	-1293	2307	1
-936	-789	2595	1
-936	-789	795	1
-936	-789	1875	1
-936	-789	-2805	1
-936	-501	-2517	1
-936	-501	2523	1
-936	-501	-1797	1
-936	-501	723	1
-936	-501	2163	1
-936	3	291	1
-936	3	1011	1
-936	3	-789	1
-936	291	-2445	1
-936	291	2955	1
-936	291	1155	1
-936	291	-2805	1
-936	291	2235	1
-936	1083	651	1
-936	1083	1371	1
-936	1083	-429	1
-936	1587	-2373	1
-936	1587	2667	1
-936	1587	-2013	1
-936	1587	1587	1
-936	2379	3	1
-936	2379	1083	1
-936	2379	1803	1
-936	2667	-2013	1
-936	2667	-1653	1
-936	2667	1947	1
-934	-2251	755	1
-934	-2251	-685	1
-934	-2251	-2845	1
-934	-1171	-2485	1
-934	-1171	1115	1
-934	-1171	-2845	1
-934	-1171	-325	1
-934	1709	2915	1
-934	1709	-1045	1
-934	1709	-685	1
-934	2789	-685	1
-934	2789	-2845	1
-934	2789	-325	1
-933	-2934	2847	1
-933	-2934	-1833	1
-933	-2934	687	1
-933	-2934	-753	1
-933	-2718	-2265	1
-933	-2718	831	1
-933	-2718	1335	1
-933	-2718	1911	1
-933	-2718	-249	1
-933	-2718	-2625	1
-933	-2718	2415	1
-933	-2430	-2265	1
-933	-2430	2775	1
-933	-2430	-1185	1
-933	-2430	1695	1
-933	-1926	327	1
-933	-1926	-1833	1
-933	-1926	831	1
-933	-1926	-753	1
-933	-1926	-249	1
-933	-1638	111	1
-933	-1638	-2265	1
-933	-1638	2775	1
-933	-1638	-1905	1
-933	-1638	1191	1
-933	-1638	1695	1
-933	-1638	-2769	1
-933	-1638	2271	1
-933	-1350	-1905	1
-933	-1350	-825	1
