torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	2100	18480	768	2640
1	6720	18480	504	2640
1	11340	18480	504	2640
1	2100	18480	504	2640
1	6720	18480	1824	2640
1	11340	18480	1824	2640
1	2100	18480	1824	2640
1	10416	18480	1560	2640
1	15036	18480	1560	2640
1	5796	18480	1560	2640
1	10416	18480	240	2640
1	15036	18480	240	2640
1	5796	18480	240	2640
1	10416	18480	504	2640
1	15036	18480	504	2640
1	5796	18480	504	2640
1	10416	18480	1824	2640
1	15036	18480	1824	2640
1	5796	18480	1824	2640
1	17808	18480	504	2640
1	3948	18480	504	2640
1	13188	18480	504	2640
1	17808	18480	1824	2640
1	3948	18480	1824	2640
1	13188	18480	1824	2640
1	6720	18480	1560	2640
1	11340	18480	1560	2640
1	2100	18480	1560	2640
1	6720	18480	240	2640
1	11340	18480	240	2640
1	2100	18480	240	2640
1	17808	18480	1560	2640
1	3948	18480	1560	2640
1	13188	18480	1560	2640
1	17808	18480	240	2640
1	3948	18480	240	2640
1	13188	18480	240	2640
1	6720	18480	2616	2640
1	11340	18480	2616	2640
1	2100	18480	2616	2640
1	6720	18480	1296	2640
1	11340	18480	1296	2640
1	2100	18480	1296	2640
1	17808	18480	2088	2640
1	3948	18480	2088	2640
1	13188	18480	2088	2640
1	17808	18480	768	2640
1	3948	18480	768	2640
1	13188	18480	768	2640
1	17808	18480	2616	2640
1	3948	18480	2616	2640
1	13188	18480	2616	2640
1	17808	18480	1296	2640
1	3948	18480	1296	2640
1	13188	18480	1296	2640
1	10416	18480	2088	2640
1	15036	18480	2088	2640
1	5796	18480	2088	2640
1	10416	18480	768	2640
1	15036	18480	768	2640
1	5796	18480	768	2640
1	7728	18480	1512	2640
1	12348	18480	1512	2640
1	3108	18480	1512	2640
1	7728	18480	192	2640
1	12348	18480	192	2640
1	3108	18480	192	2640
1	336	18480	456	2640
1	4956	18480	456	2640
1	14196	18480	456	2640
1	336	18480	1776	2640
1	4956	18480	1776	2640
1	14196	18480	1776	2640
1	336	18480	1512	2640
1	4956	18480	1512	2640
1	14196	18480	1512	2640
1	336	18480	192	2640
1	4956	18480	192	2640
1	14196	18480	192	2640
1	15120	18480	1512	2640
1	1260	18480	1512	2640
1	10500	18480	1512	2640
1	15120	18480	192	2640
1	1260	18480	192	2640
1	10500	18480	192	2640
1	15120	18480	2568	2640
1	1260	18480	2568	2640
1	10500	18480	2568	2640
1	15120	18480	1248	2640
1	1260	18480	1248	2640
