T_key	T_mod13	component	radicand_valuations	radicand_units_mod13
169001	1	exceptional_plus1	0,0,0,2	1,3,9,12
169170	1	exceptional_plus1	0,0,0,2	1,3,9,9
169508	1	exceptional_plus1	0,0,0,2	1,3,9,3
169846	1	exceptional_plus1	0,0,0,2	1,3,9,10
170184	1	exceptional_plus1	0,0,0,2	1,3,9,4
170353	1	exceptional_plus1	0,0,0,2	1,3,9,1
171198	1	exceptional_plus1	0,0,0,2	1,3,9,12
171367	1	exceptional_plus1	0,0,0,2	1,3,9,9
171705	1	exceptional_plus1	0,0,0,2	1,3,9,3
172043	1	exceptional_plus1	0,0,0,2	1,3,9,10
172381	1	exceptional_plus1	0,0,0,2	1,3,9,4
172550	1	exceptional_plus1	0,0,0,2	1,3,9,1
173395	1	exceptional_plus1	0,0,0,2	1,3,9,12
173564	1	exceptional_plus1	0,0,0,2	1,3,9,9
173902	1	exceptional_plus1	0,0,0,2	1,3,9,3
174240	1	exceptional_plus1	0,0,0,2	1,3,9,10
174578	1	exceptional_plus1	0,0,0,2	1,3,9,4
174747	1	exceptional_plus1	0,0,0,2	1,3,9,1
175592	1	exceptional_plus1	0,0,0,2	1,3,9,12
175761	1	exceptional_plus1	0,0,0,2	1,3,9,9
176099	1	exceptional_plus1	0,0,0,2	1,3,9,3
176437	1	exceptional_plus1	0,0,0,2	1,3,9,10
176775	1	exceptional_plus1	0,0,0,2	1,3,9,4
176944	1	exceptional_plus1	0,0,0,2	1,3,9,1
177789	1	exceptional_plus1	0,0,0,2	1,3,9,12
177958	1	exceptional_plus1	0,0,0,2	1,3,9,9
178296	1	exceptional_plus1	0,0,0,2	1,3,9,3
178634	1	exceptional_plus1	0,0,0,2	1,3,9,10
178972	1	exceptional_plus1	0,0,0,2	1,3,9,4
179141	1	exceptional_plus1	0,0,0,2	1,3,9,1
179986	1	exceptional_plus1	0,0,0,2	1,3,9,12
180155	1	exceptional_plus1	0,0,0,2	1,3,9,9
180493	1	exceptional_plus1	0,0,0,2	1,3,9,3
180831	1	exceptional_plus1	0,0,0,2	1,3,9,10
181169	1	exceptional_plus1	0,0,0,2	1,3,9,4
181338	1	exceptional_plus1	0,0,0,2	1,3,9,1
182183	1	exceptional_plus1	0,0,0,2	1,3,9,12
182352	1	exceptional_plus1	0,0,0,2	1,3,9,9
182690	1	exceptional_plus1	0,0,0,2	1,3,9,3
183028	1	exceptional_plus1	0,0,0,2	1,3,9,10
183366	1	exceptional_plus1	0,0,0,2	1,3,9,4
183535	1	exceptional_plus1	0,0,0,2	1,3,9,1
184380	1	exceptional_plus1	0,0,0,2	1,3,9,12
184549	1	exceptional_plus1	0,0,0,2	1,3,9,9
184887	1	exceptional_plus1	0,0,0,2	1,3,9,3
185225	1	exceptional_plus1	0,0,0,2	1,3,9,10
185563	1	exceptional_plus1	0,0,0,2	1,3,9,4
185732	1	exceptional_plus1	0,0,0,2	1,3,9,1
186577	1	exceptional_plus1	0,0,0,2	1,3,9,12
186746	1	exceptional_plus1	0,0,0,2	1,3,9,9
187084	1	exceptional_plus1	0,0,0,2	1,3,9,3
187253	1	exceptional_plus1	0,0,0,4	1,3,9,12
187422	1	exceptional_plus1	0,0,0,2	1,3,9,10
187760	1	exceptional_plus1	0,0,0,2	1,3,9,4
187929	1	exceptional_plus1	0,0,0,2	1,3,9,1
188774	1	exceptional_plus1	0,0,0,2	1,3,9,12
188943	1	exceptional_plus1	0,0,0,2	1,3,9,9
189281	1	exceptional_plus1	0,0,0,2	1,3,9,3
189619	1	exceptional_plus1	0,0,0,2	1,3,9,10
189957	1	exceptional_plus1	0,0,0,2	1,3,9,4
190126	1	exceptional_plus1	0,0,0,2	1,3,9,1
190971	1	exceptional_plus1	0,0,0,2	1,3,9,12
191140	1	exceptional_plus1	0,0,0,2	1,3,9,9
191478	1	exceptional_plus1	0,0,0,2	1,3,9,3
191816	1	exceptional_plus1	0,0,0,2	1,3,9,10
192154	1	exceptional_plus1	0,0,0,2	1,3,9,4
192323	1	exceptional_plus1	0,0,0,2	1,3,9,1
193168	1	exceptional_plus1	0,0,0,2	1,3,9,12
193337	1	exceptional_plus1	0,0,0,2	1,3,9,9
193675	1	exceptional_plus1	0,0,0,2	1,3,9,3
194013	1	exceptional_plus1	0,0,0,2	1,3,9,10
194351	1	exceptional_plus1	0,0,0,2	1,3,9,4
194520	1	exceptional_plus1	0,0,0,2	1,3,9,1
195365	1	exceptional_plus1	0,0,0,2	1,3,9,12
195534	1	exceptional_plus1	0,0,0,2	1,3,9,9
195872	1	exceptional_plus1	0,0,0,2	1,3,9,3
196210	1	exceptional_plus1	0,0,0,2	1,3,9,10
196548	1	exceptional_plus1	0,0,0,2	1,3,9,4
196717	1	exceptional_plus1	0,0,0,2	1,3,9,1
197562	1	exceptional_plus1	0,0,0,2	1,3,9,12
197731	1	exceptional_plus1	0,0,0,2	1,3,9,9
198069	1	exceptional_plus1	0,0,0,2	1,3,9,3
198407	1	exceptional_plus1	0,0,0,2	1,3,9,10
198745	1	exceptional_plus1	0,0,0,2	1,3,9,4
198914	1	exceptional_plus1	0,0,0,2	1,3,9,1
199759	1	exceptional_plus1	0,0,0,2	1,3,9,12
199928	1	exceptional_plus1	0,0,0,2	1,3,9,9
200266	1	exceptional_plus1	0,0,0,2	1,3,9,3
200604	1	exceptional_plus1	0,0,0,2	1,3,9,10
200942	1	exceptional_plus1	0,0,0,2	1,3,9,4
201111	1	exceptional_plus1	0,0,0,2	1,3,9,1
201956	1	exceptional_plus1	0,0,0,2	1,3,9,12
202125	1	exceptional_plus1	0,0,0,2	1,3,9,9
202463	1	exceptional_plus1	0,0,0,2	1,3,9,3
202801	1	exceptional_plus1	0,0,0,2	1,3,9,10
203139	1	exceptional_plus1	0,0,0,2	1,3,9,4
203308	1	exceptional_plus1	0,0,0,2	1,3,9,1
204153	1	exceptional_plus1	0,0,0,2	1,3,9,12
204322	1	exceptional_plus1	0,0,0,2	1,3,9,9
204660	1	exceptional_plus1	0,0,0,2	1,3,9,3
204998	1	exceptional_plus1	0,0,0,2	1,3,9,10
205336	1	exceptional_plus1	0,0,0,2	1,3,9,4
205505	1	exceptional_plus1	0,0,0,2	1,3,9,1
206350	1	exceptional_plus1	0,0,0,2	1,3,9,12
206519	1	exceptional_plus1	0,0,0,2	1,3,9,9
206857	1	exceptional_plus1	0,0,0,2	1,3,9,3
207195	1	exceptional_plus1	0,0,0,2	1,3,9,10
207533	1	exceptional_plus1	0,0,0,2	1,3,9,4
207702	1	exceptional_plus1	0,0,0,2	1,3,9,1
208547	1	exceptional_plus1	0,0,0,2	1,3,9,12
208716	1	exceptional_plus1	0,0,0,2	1,3,9,9
209054	1	exceptional_plus1	0,0,0,2	1,3,9,3
209392	1	exceptional_plus1	0,0,0,2	1,3,9,10
209730	1	exceptional_plus1	0,0,0,2	1,3,9,4
209899	1	exceptional_plus1	0,0,0,2	1,3,9,1
210744	1	exceptional_plus1	0,0,0,2	1,3,9,12
210913	1	exceptional_plus1	0,0,0,2	1,3,9,9
211251	1	exceptional_plus1	0,0,0,2	1,3,9,3
211589	1	exceptional_plus1	0,0,0,2	1,3,9,10
211927	1	exceptional_plus1	0,0,0,2	1,3,9,4
212096	1	exceptional_plus1	0,0,0,2	1,3,9,1
212941	1	exceptional_plus1	0,0,0,2	1,3,9,12
213110	1	exceptional_plus1	0,0,0,2	1,3,9,9
213448	1	exceptional_plus1	0,0,0,2	1,3,9,3
213786	1	exceptional_plus1	0,0,0,2	1,3,9,10
214124	1	exceptional_plus1	0,0,0,2	1,3,9,4
214293	1	exceptional_plus1	0,0,0,2	1,3,9,1
215138	1	exceptional_plus1	0,0,0,2	1,3,9,12
215307	1	exceptional_plus1	0,0,0,2	1,3,9,9
215645	1	exceptional_plus1	0,0,0,2	1,3,9,3
215814	1	exceptional_plus1	0,0,0,4	1,3,9,9
215983	1	exceptional_plus1	0,0,0,2	1,3,9,10
216321	1	exceptional_plus1	0,0,0,2	1,3,9,4
216490	1	exceptional_plus1	0,0,0,2	1,3,9,1
217335	1	exceptional_plus1	0,0,0,2	1,3,9,12
217504	1	exceptional_plus1	0,0,0,2	1,3,9,9
217842	1	exceptional_plus1	0,0,0,2	1,3,9,3
218180	1	exceptional_plus1	0,0,0,2	1,3,9,10
218518	1	exceptional_plus1	0,0,0,2	1,3,9,4
218687	1	exceptional_plus1	0,0,0,2	1,3,9,1
219532	1	exceptional_plus1	0,0,0,2	1,3,9,12
219701	1	exceptional_plus1	0,0,0,2	1,3,9,9
220039	1	exceptional_plus1	0,0,0,2	1,3,9,3
220377	1	exceptional_plus1	0,0,0,2	1,3,9,10
220715	1	exceptional_plus1	0,0,0,2	1,3,9,4
220884	1	exceptional_plus1	0,0,0,2	1,3,9,1
221729	1	exceptional_plus1	0,0,0,2	1,3,9,12
221898	1	exceptional_plus1	0,0,0,2	1,3,9,9
222236	1	exceptional_plus1	0,0,0,2	1,3,9,3
222574	1	exceptional_plus1	0,0,0,2	1,3,9,10
222912	1	exceptional_plus1	0,0,0,2	1,3,9,4
223081	1	exceptional_plus1	0,0,0,2	1,3,9,1
223926	1	exceptional_plus1	0,0,0,2	1,3,9,12
224095	1	exceptional_plus1	0,0,0,2	1,3,9,9
224433	1	exceptional_plus1	0,0,0,2	1,3,9,3
224771	1	exceptional_plus1	0,0,0,2	1,3,9,10
225109	1	exceptional_plus1	0,0,0,2	1,3,9,4
225278	1	exceptional_plus1	0,0,0,2	1,3,9,1
226123	1	exceptional_plus1	0,0,0,2	1,3,9,12
226292	1	exceptional_plus1	0,0,0,2	1,3,9,9
226630	1	exceptional_plus1	0,0,0,2	1,3,9,3
226968	1	exceptional_plus1	0,0,0,2	1,3,9,10
227306	1	exceptional_plus1	0,0,0,2	1,3,9,4
227475	1	exceptional_plus1	0,0,0,2	1,3,9,1
228320	1	exceptional_plus1	0,0,0,2	1,3,9,12
228489	1	exceptional_plus1	0,0,0,2	1,3,9,9
228827	1	exceptional_plus1	0,0,0,2	1,3,9,3
229165	1	exceptional_plus1	0,0,0,2	1,3,9,10
229503	1	exceptional_plus1	0,0,0,2	1,3,9,4
229672	1	exceptional_plus1	0,0,0,2	1,3,9,1
230517	1	exceptional_plus1	0,0,0,2	1,3,9,12
230686	1	exceptional_plus1	0,0,0,2	1,3,9,9
231024	1	exceptional_plus1	0,0,0,2	1,3,9,3
231362	1	exceptional_plus1	0,0,0,2	1,3,9,10
231700	1	exceptional_plus1	0,0,0,2	1,3,9,4
231869	1	exceptional_plus1	0,0,0,2	1,3,9,1
232714	1	exceptional_plus1	0,0,0,2	1,3,9,12
232883	1	exceptional_plus1	0,0,0,2	1,3,9,9
233221	1	exceptional_plus1	0,0,0,2	1,3,9,3
233559	1	exceptional_plus1	0,0,0,2	1,3,9,10
233897	1	exceptional_plus1	0,0,0,2	1,3,9,4
234066	1	exceptional_plus1	0,0,0,2	1,3,9,1
234911	1	exceptional_plus1	0,0,0,2	1,3,9,12
235080	1	exceptional_plus1	0,0,0,2	1,3,9,9
235418	1	exceptional_plus1	0,0,0,2	1,3,9,3
235756	1	exceptional_plus1	0,0,0,2	1,3,9,10
236094	1	exceptional_plus1	0,0,0,2	1,3,9,4
236263	1	exceptional_plus1	0,0,0,2	1,3,9,1
237108	1	exceptional_plus1	0,0,0,2	1,3,9,12
237277	1	exceptional_plus1	0,0,0,2	1,3,9,9
237615	1	exceptional_plus1	0,0,0,2	1,3,9,3
237953	1	exceptional_plus1	0,0,0,2	1,3,9,10
238291	1	exceptional_plus1	0,0,0,2	1,3,9,4
238460	1	exceptional_plus1	0,0,0,2	1,3,9,1
239305	1	exceptional_plus1	0,0,0,2	1,3,9,12
239474	1	exceptional_plus1	0,0,0,2	1,3,9,9
239812	1	exceptional_plus1	0,0,0,2	1,3,9,3
240150	1	exceptional_plus1	0,0,0,2	1,3,9,10
240488	1	exceptional_plus1	0,0,0,2	1,3,9,4
240657	1	exceptional_plus1	0,0,0,2	1,3,9,1
241502	1	exceptional_plus1	0,0,0,2	1,3,9,12
241671	1	exceptional_plus1	0,0,0,2	1,3,9,9
242009	1	exceptional_plus1	0,0,0,2	1,3,9,3
242347	1	exceptional_plus1	0,0,0,2	1,3,9,10
242685	1	exceptional_plus1	0,0,0,2	1,3,9,4
242854	1	exceptional_plus1	0,0,0,2	1,3,9,1
243699	1	exceptional_plus1	0,0,0,2	1,3,9,12
243868	1	exceptional_plus1	0,0,0,2	1,3,9,9
244206	1	exceptional_plus1	0,0,0,2	1,3,9,3
244544	1	exceptional_plus1	0,0,0,2	1,3,9,10
244882	1	exceptional_plus1	0,0,0,2	1,3,9,4
245051	1	exceptional_plus1	0,0,0,2	1,3,9,1
245896	1	exceptional_plus1	0,0,0,2	1,3,9,12
246065	1	exceptional_plus1	0,0,0,2	1,3,9,9
246403	1	exceptional_plus1	0,0,0,2	1,3,9,3
246741	1	exceptional_plus1	0,0,0,2	1,3,9,10
247079	1	exceptional_plus1	0,0,0,2	1,3,9,4
247248	1	exceptional_plus1	0,0,0,2	1,3,9,1
248093	1	exceptional_plus1	0,0,0,2	1,3,9,12
248262	1	exceptional_plus1	0,0,0,2	1,3,9,9
248600	1	exceptional_plus1	0,0,0,2	1,3,9,3
248938	1	exceptional_plus1	0,0,0,2	1,3,9,10
249276	1	exceptional_plus1	0,0,0,2	1,3,9,4
249445	1	exceptional_plus1	0,0,0,2	1,3,9,1
250290	1	exceptional_plus1	0,0,0,2	1,3,9,12
250459	1	exceptional_plus1	0,0,0,2	1,3,9,9
250797	1	exceptional_plus1	0,0,0,2	1,3,9,3
251135	1	exceptional_plus1	0,0,0,2	1,3,9,10
251473	1	exceptional_plus1	0,0,0,2	1,3,9,4
251642	1	exceptional_plus1	0,0,0,2	1,3,9,1
252487	1	exceptional_plus1	0,0,0,2	1,3,9,12
252656	1	exceptional_plus1	0,0,0,2	1,3,9,9
252994	1	exceptional_plus1	0,0,0,2	1,3,9,3
253332	1	exceptional_plus1	0,0,0,2	1,3,9,10
253670	1	exceptional_plus1	0,0,0,2	1,3,9,4
253839	1	exceptional_plus1	0,0,0,2	1,3,9,1
254684	1	exceptional_plus1	0,0,0,2	1,3,9,12
254853	1	exceptional_plus1	0,0,0,2	1,3,9,9
255191	1	exceptional_plus1	0,0,0,2	1,3,9,3
255529	1	exceptional_plus1	0,0,0,2	1,3,9,10
255867	1	exceptional_plus1	0,0,0,2	1,3,9,4
256036	1	exceptional_plus1	0,0,0,2	1,3,9,1
256881	1	exceptional_plus1	0,0,0,2	1,3,9,12
257050	1	exceptional_plus1	0,0,0,2	1,3,9,9
257388	1	exceptional_plus1	0,0,0,2	1,3,9,3
257726	1	exceptional_plus1	0,0,0,2	1,3,9,10
258064	1	exceptional_plus1	0,0,0,2	1,3,9,4
258233	1	exceptional_plus1	0,0,0,2	1,3,9,1
259078	1	exceptional_plus1	0,0,0,2	1,3,9,12
259247	1	exceptional_plus1	0,0,0,2	1,3,9,9
259585	1	exceptional_plus1	0,0,0,2	1,3,9,3
259923	1	exceptional_plus1	0,0,0,2	1,3,9,10
260261	1	exceptional_plus1	0,0,0,2	1,3,9,4
260430	1	exceptional_plus1	0,0,0,2	1,3,9,1
261275	1	exceptional_plus1	0,0,0,2	1,3,9,12
261444	1	exceptional_plus1	0,0,0,2	1,3,9,9
261782	1	exceptional_plus1	0,0,0,2	1,3,9,3
262120	1	exceptional_plus1	0,0,0,2	1,3,9,10
262458	1	exceptional_plus1	0,0,0,2	1,3,9,4
262627	1	exceptional_plus1	0,0,0,2	1,3,9,1
263472	1	exceptional_plus1	0,0,0,2	1,3,9,12
263641	1	exceptional_plus1	0,0,0,2	1,3,9,9
263979	1	exceptional_plus1	0,0,0,2	1,3,9,3
264317	1	exceptional_plus1	0,0,0,2	1,3,9,10
264655	1	exceptional_plus1	0,0,0,2	1,3,9,4
264824	1	exceptional_plus1	0,0,0,2	1,3,9,1
265669	1	exceptional_plus1	0,0,0,2	1,3,9,12
265838	1	exceptional_plus1	0,0,0,2	1,3,9,9
266176	1	exceptional_plus1	0,0,0,2	1,3,9,3
266514	1	exceptional_plus1	0,0,0,2	1,3,9,10
266852	1	exceptional_plus1	0,0,0,2	1,3,9,4
267021	1	exceptional_plus1	0,0,0,2	1,3,9,1
267866	1	exceptional_plus1	0,0,0,2	1,3,9,12
268035	1	exceptional_plus1	0,0,0,2	1,3,9,9
268373	1	exceptional_plus1	0,0,0,2	1,3,9,3
268711	1	exceptional_plus1	0,0,0,2	1,3,9,10
269049	1	exceptional_plus1	0,0,0,2	1,3,9,4
269218	1	exceptional_plus1	0,0,0,2	1,3,9,1
270063	1	exceptional_plus1	0,0,0,2	1,3,9,12
270232	1	exceptional_plus1	0,0,0,2	1,3,9,9
270570	1	exceptional_plus1	0,0,0,2	1,3,9,3
270908	1	exceptional_plus1	0,0,0,2	1,3,9,10
271246	1	exceptional_plus1	0,0,0,2	1,3,9,4
271415	1	exceptional_plus1	0,0,0,2	1,3,9,1
272260	1	exceptional_plus1	0,0,0,2	1,3,9,12
272429	1	exceptional_plus1	0,0,0,2	1,3,9,9
272767	1	exceptional_plus1	0,0,0,2	1,3,9,3
272936	1	exceptional_plus1	0,0,0,4	1,3,9,3
273105	1	exceptional_plus1	0,0,0,2	1,3,9,10
273443	1	exceptional_plus1	0,0,0,2	1,3,9,4
273612	1	exceptional_plus1	0,0,0,2	1,3,9,1
274457	1	exceptional_plus1	0,0,0,2	1,3,9,12
274626	1	exceptional_plus1	0,0,0,2	1,3,9,9
274964	1	exceptional_plus1	0,0,0,2	1,3,9,3
275302	1	exceptional_plus1	0,0,0,2	1,3,9,10
275640	1	exceptional_plus1	0,0,0,2	1,3,9,4
275809	1	exceptional_plus1	0,0,0,2	1,3,9,1
276654	1	exceptional_plus1	0,0,0,2	1,3,9,12
276823	1	exceptional_plus1	0,0,0,2	1,3,9,9
277161	1	exceptional_plus1	0,0,0,2	1,3,9,3
277499	1	exceptional_plus1	0,0,0,2	1,3,9,10
277837	1	exceptional_plus1	0,0,0,2	1,3,9,4
278006	1	exceptional_plus1	0,0,0,2	1,3,9,1
278851	1	exceptional_plus1	0,0,0,2	1,3,9,12
279020	1	exceptional_plus1	0,0,0,2	1,3,9,9
279358	1	exceptional_plus1	0,0,0,2	1,3,9,3
279696	1	exceptional_plus1	0,0,0,2	1,3,9,10
280034	1	exceptional_plus1	0,0,0,2	1,3,9,4
280203	1	exceptional_plus1	0,0,0,2	1,3,9,1
281048	1	exceptional_plus1	0,0,0,2	1,3,9,12
281217	1	exceptional_plus1	0,0,0,2	1,3,9,9
281555	1	exceptional_plus1	0,0,0,2	1,3,9,3
281893	1	exceptional_plus1	0,0,0,2	1,3,9,10
282231	1	exceptional_plus1	0,0,0,2	1,3,9,4
282400	1	exceptional_plus1	0,0,0,2	1,3,9,1
283245	1	exceptional_plus1	0,0,0,2	1,3,9,12
283414	1	exceptional_plus1	0,0,0,2	1,3,9,9
283752	1	exceptional_plus1	0,0,0,2	1,3,9,3
284090	1	exceptional_plus1	0,0,0,2	1,3,9,10
284428	1	exceptional_plus1	0,0,0,2	1,3,9,4
284597	1	exceptional_plus1	0,0,0,2	1,3,9,1
285442	1	exceptional_plus1	0,0,0,2	1,3,9,12
285611	1	exceptional_plus1	0,0,0,2	1,3,9,9
285949	1	exceptional_plus1	0,0,0,2	1,3,9,3
286287	1	exceptional_plus1	0,0,0,2	1,3,9,10
286625	1	exceptional_plus1	0,0,0,2	1,3,9,4
286794	1	exceptional_plus1	0,0,0,2	1,3,9,1
287639	1	exceptional_plus1	0,0,0,2	1,3,9,12
287808	1	exceptional_plus1	0,0,0,2	1,3,9,9
288146	1	exceptional_plus1	0,0,0,2	1,3,9,3
288484	1	exceptional_plus1	0,0,0,2	1,3,9,10
288822	1	exceptional_plus1	0,0,0,2	1,3,9,4
288991	1	exceptional_plus1	0,0,0,2	1,3,9,1
289836	1	exceptional_plus1	0,0,0,2	1,3,9,12
290005	1	exceptional_plus1	0,0,0,2	1,3,9,9
290343	1	exceptional_plus1	0,0,0,2	1,3,9,3
290681	1	exceptional_plus1	0,0,0,2	1,3,9,10
291019	1	exceptional_plus1	0,0,0,2	1,3,9,4
291188	1	exceptional_plus1	0,0,0,2	1,3,9,1
292033	1	exceptional_plus1	0,0,0,2	1,3,9,12
292202	1	exceptional_plus1	0,0,0,2	1,3,9,9
292540	1	exceptional_plus1	0,0,0,2	1,3,9,3
292878	1	exceptional_plus1	0,0,0,2	1,3,9,10
293216	1	exceptional_plus1	0,0,0,2	1,3,9,4
293385	1	exceptional_plus1	0,0,0,2	1,3,9,1
294230	1	exceptional_plus1	0,0,0,2	1,3,9,12
294399	1	exceptional_plus1	0,0,0,2	1,3,9,9
294737	1	exceptional_plus1	0,0,0,2	1,3,9,3
295075	1	exceptional_plus1	0,0,0,2	1,3,9,10
295413	1	exceptional_plus1	0,0,0,2	1,3,9,4
295582	1	exceptional_plus1	0,0,0,2	1,3,9,1
296427	1	exceptional_plus1	0,0,0,2	1,3,9,12
296596	1	exceptional_plus1	0,0,0,2	1,3,9,9
296934	1	exceptional_plus1	0,0,0,2	1,3,9,3
297272	1	exceptional_plus1	0,0,0,2	1,3,9,10
297610	1	exceptional_plus1	0,0,0,2	1,3,9,4
297779	1	exceptional_plus1	0,0,0,2	1,3,9,1
298624	1	exceptional_plus1	0,0,0,2	1,3,9,12
298793	1	exceptional_plus1	0,0,0,2	1,3,9,9
299131	1	exceptional_plus1	0,0,0,2	1,3,9,3
299469	1	exceptional_plus1	0,0,0,2	1,3,9,10
299807	1	exceptional_plus1	0,0,0,2	1,3,9,4
299976	1	exceptional_plus1	0,0,0,2	1,3,9,1
300821	1	exceptional_plus1	0,0,0,2	1,3,9,12
300990	1	exceptional_plus1	0,0,0,2	1,3,9,9
301328	1	exceptional_plus1	0,0,0,2	1,3,9,3
301497	1	exceptional_plus1	0,0,0,5	1,3,9,0
301666	1	exceptional_plus1	0,0,0,2	1,3,9,10
302004	1	exceptional_plus1	0,0,0,2	1,3,9,4
302173	1	exceptional_plus1	0,0,0,2	1,3,9,1
303018	1	exceptional_plus1	0,0,0,2	1,3,9,12
303187	1	exceptional_plus1	0,0,0,2	1,3,9,9
303525	1	exceptional_plus1	0,0,0,2	1,3,9,3
303863	1	exceptional_plus1	0,0,0,2	1,3,9,10
304201	1	exceptional_plus1	0,0,0,2	1,3,9,4
304370	1	exceptional_plus1	0,0,0,2	1,3,9,1
305215	1	exceptional_plus1	0,0,0,2	1,3,9,12
305384	1	exceptional_plus1	0,0,0,2	1,3,9,9
305722	1	exceptional_plus1	0,0,0,2	1,3,9,3
306060	1	exceptional_plus1	0,0,0,2	1,3,9,10
306398	1	exceptional_plus1	0,0,0,2	1,3,9,4
306567	1	exceptional_plus1	0,0,0,2	1,3,9,1
307412	1	exceptional_plus1	0,0,0,2	1,3,9,12
307581	1	exceptional_plus1	0,0,0,2	1,3,9,9
307919	1	exceptional_plus1	0,0,0,2	1,3,9,3
308257	1	exceptional_plus1	0,0,0,2	1,3,9,10
308595	1	exceptional_plus1	0,0,0,2	1,3,9,4
308764	1	exceptional_plus1	0,0,0,2	1,3,9,1
309609	1	exceptional_plus1	0,0,0,2	1,3,9,12
309778	1	exceptional_plus1	0,0,0,2	1,3,9,9
310116	1	exceptional_plus1	0,0,0,2	1,3,9,3
310454	1	exceptional_plus1	0,0,0,2	1,3,9,10
310792	1	exceptional_plus1	0,0,0,2	1,3,9,4
310961	1	exceptional_plus1	0,0,0,2	1,3,9,1
311806	1	exceptional_plus1	0,0,0,2	1,3,9,12
311975	1	exceptional_plus1	0,0,0,2	1,3,9,9
312313	1	exceptional_plus1	0,0,0,2	1,3,9,3
312651	1	exceptional_plus1	0,0,0,2	1,3,9,10
312989	1	exceptional_plus1	0,0,0,2	1,3,9,4
313158	1	exceptional_plus1	0,0,0,2	1,3,9,1
314003	1	exceptional_plus1	0,0,0,2	1,3,9,12
314172	1	exceptional_plus1	0,0,0,2	1,3,9,9
314510	1	exceptional_plus1	0,0,0,2	1,3,9,3
314848	1	exceptional_plus1	0,0,0,2	1,3,9,10
315186	1	exceptional_plus1	0,0,0,2	1,3,9,4
315355	1	exceptional_plus1	0,0,0,2	1,3,9,1
316200	1	exceptional_plus1	0,0,0,2	1,3,9,12
316369	1	exceptional_plus1	0,0,0,2	1,3,9,9
316707	1	exceptional_plus1	0,0,0,2	1,3,9,3
317045	1	exceptional_plus1	0,0,0,2	1,3,9,10
317383	1	exceptional_plus1	0,0,0,2	1,3,9,4
317552	1	exceptional_plus1	0,0,0,2	1,3,9,1
318397	1	exceptional_plus1	0,0,0,2	1,3,9,12
318566	1	exceptional_plus1	0,0,0,2	1,3,9,9
318904	1	exceptional_plus1	0,0,0,2	1,3,9,3
319242	1	exceptional_plus1	0,0,0,2	1,3,9,10
319580	1	exceptional_plus1	0,0,0,2	1,3,9,4
319749	1	exceptional_plus1	0,0,0,2	1,3,9,1
320594	1	exceptional_plus1	0,0,0,2	1,3,9,12
320763	1	exceptional_plus1	0,0,0,2	1,3,9,9
321101	1	exceptional_plus1	0,0,0,2	1,3,9,3
321439	1	exceptional_plus1	0,0,0,2	1,3,9,10
321777	1	exceptional_plus1	0,0,0,2	1,3,9,4
321946	1	exceptional_plus1	0,0,0,2	1,3,9,1
322791	1	exceptional_plus1	0,0,0,2	1,3,9,12
322960	1	exceptional_plus1	0,0,0,2	1,3,9,9
323298	1	exceptional_plus1	0,0,0,2	1,3,9,3
323636	1	exceptional_plus1	0,0,0,2	1,3,9,10
323974	1	exceptional_plus1	0,0,0,2	1,3,9,4
324143	1	exceptional_plus1	0,0,0,2	1,3,9,1
324988	1	exceptional_plus1	0,0,0,2	1,3,9,12
325157	1	exceptional_plus1	0,0,0,2	1,3,9,9
325495	1	exceptional_plus1	0,0,0,2	1,3,9,3
325833	1	exceptional_plus1	0,0,0,2	1,3,9,10
326171	1	exceptional_plus1	0,0,0,2	1,3,9,4
326340	1	exceptional_plus1	0,0,0,2	1,3,9,1
327185	1	exceptional_plus1	0,0,0,2	1,3,9,12
327354	1	exceptional_plus1	0,0,0,2	1,3,9,9
327692	1	exceptional_plus1	0,0,0,2	1,3,9,3
328030	1	exceptional_plus1	0,0,0,2	1,3,9,10
328368	1	exceptional_plus1	0,0,0,2	1,3,9,4
328537	1	exceptional_plus1	0,0,0,2	1,3,9,1
329382	1	exceptional_plus1	0,0,0,2	1,3,9,12
329551	1	exceptional_plus1	0,0,0,2	1,3,9,9
329889	1	exceptional_plus1	0,0,0,2	1,3,9,3
330058	1	exceptional_plus1	0,0,0,4	1,3,9,10
330227	1	exceptional_plus1	0,0,0,2	1,3,9,10
330565	1	exceptional_plus1	0,0,0,2	1,3,9,4
330734	1	exceptional_plus1	0,0,0,2	1,3,9,1
331579	1	exceptional_plus1	0,0,0,2	1,3,9,12
331748	1	exceptional_plus1	0,0,0,2	1,3,9,9
332086	1	exceptional_plus1	0,0,0,2	1,3,9,3
332424	1	exceptional_plus1	0,0,0,2	1,3,9,10
332762	1	exceptional_plus1	0,0,0,2	1,3,9,4
332931	1	exceptional_plus1	0,0,0,2	1,3,9,1
333776	1	exceptional_plus1	0,0,0,2	1,3,9,12
333945	1	exceptional_plus1	0,0,0,2	1,3,9,9
334283	1	exceptional_plus1	0,0,0,2	1,3,9,3
334621	1	exceptional_plus1	0,0,0,2	1,3,9,10
334959	1	exceptional_plus1	0,0,0,2	1,3,9,4
335128	1	exceptional_plus1	0,0,0,2	1,3,9,1
335973	1	exceptional_plus1	0,0,0,2	1,3,9,12
336142	1	exceptional_plus1	0,0,0,2	1,3,9,9
336480	1	exceptional_plus1	0,0,0,2	1,3,9,3
336818	1	exceptional_plus1	0,0,0,2	1,3,9,10
