prime	torsion_coset	m	n	k	ord_g1	ord_g2	ord_g3	state	t
83	1	23	58	69	92	92	92	2	65
83	1	23	58	84	92	92	92	3	0
83	1	23	59	2	92	92	92	3	36
83	1	23	59	7	92	92	92	2	9
83	1	23	59	8	92	92	92	2	65
83	1	23	59	23	92	92	92	3	0
83	1	23	59	38	92	92	92	2	18
83	1	23	59	39	92	92	92	2	74
83	1	23	59	44	92	92	92	3	47
83	1	23	59	48	92	92	92	3	47
83	1	23	59	53	92	92	92	2	74
83	1	23	59	54	92	92	92	2	18
83	1	23	59	69	92	92	92	3	0
83	1	23	59	82	92	92	92	3	inf
83	1	23	59	84	92	92	92	2	65
83	1	23	59	85	92	92	92	2	9
83	1	23	59	90	92	92	92	3	36
83	1	23	60	8	92	92	92	3	0
83	1	23	60	21	92	92	92	3	inf
83	1	23	60	23	92	92	92	2	65
83	1	23	60	24	92	92	92	2	9
83	1	23	60	29	92	92	92	3	36
83	1	23	60	33	92	92	92	3	36
83	1	23	60	38	92	92	92	2	9
83	1	23	60	39	92	92	92	2	65
83	1	23	60	54	92	92	92	3	0
83	1	23	60	69	92	92	92	2	18
83	1	23	60	70	92	92	92	2	74
83	1	23	60	75	92	92	92	3	47
83	1	23	60	79	92	92	92	3	47
83	1	23	60	84	92	92	92	2	74
83	1	23	60	85	92	92	92	2	18
83	1	23	61	8	92	92	92	2	18
83	1	23	61	9	92	92	92	2	74
83	1	23	61	14	92	92	92	3	47
83	1	23	61	18	92	92	92	3	47
83	1	23	61	23	92	92	92	2	74
83	1	23	61	24	92	92	92	2	18
83	1	23	61	39	92	92	92	3	0
83	1	23	61	52	92	92	92	3	inf
83	1	23	61	54	92	92	92	2	65
83	1	23	61	55	92	92	92	2	9
83	1	23	61	60	92	92	92	3	36
83	1	23	61	64	92	92	92	3	36
83	1	23	61	69	92	92	92	2	9
83	1	23	61	70	92	92	92	2	65
83	1	23	61	85	92	92	92	3	0
83	1	23	62	3	92	92	92	3	36
83	1	23	62	8	92	92	92	2	9
83	1	23	62	9	92	92	92	2	65
83	1	23	62	24	92	92	92	3	0
83	1	23	62	39	92	92	92	2	18
83	1	23	62	40	92	92	92	2	74
83	1	23	62	45	92	92	92	3	47
83	1	23	62	49	92	92	92	3	47
83	1	23	62	54	92	92	92	2	74
83	1	23	62	55	92	92	92	2	18
83	1	23	62	70	92	92	92	3	0
83	1	23	62	83	92	92	92	3	inf
83	1	23	62	85	92	92	92	2	65
83	1	23	62	86	92	92	92	2	9
83	1	23	62	91	92	92	92	3	36
83	1	23	63	9	92	92	92	3	0
83	1	23	63	22	92	92	92	3	inf
83	1	23	63	24	92	92	92	2	65
83	1	23	63	25	92	92	92	2	9
83	1	23	63	30	92	92	92	3	36
83	1	23	63	34	92	92	92	3	36
83	1	23	63	39	92	92	92	2	9
83	1	23	63	40	92	92	92	2	65
83	1	23	63	55	92	92	92	3	0
83	1	23	63	70	92	92	92	2	18
83	1	23	63	71	92	92	92	2	74
83	1	23	63	76	92	92	92	3	47
83	1	23	63	80	92	92	92	3	47
83	1	23	63	85	92	92	92	2	74
83	1	23	63	86	92	92	92	2	18
83	1	23	64	9	92	92	92	2	18
83	1	23	64	10	92	92	92	2	74
83	1	23	64	15	92	92	92	3	47
83	1	23	64	19	92	92	92	3	47
83	1	23	64	24	92	92	92	2	74
83	1	23	64	25	92	92	92	2	18
83	1	23	64	40	92	92	92	3	0
83	1	23	64	53	92	92	92	3	inf
83	1	23	64	55	92	92	92	2	65
83	1	23	64	56	92	92	92	2	9
83	1	23	64	61	92	92	92	3	36
83	1	23	64	65	92	92	92	3	36
83	1	23	64	70	92	92	92	2	9
83	1	23	64	71	92	92	92	2	65
83	1	23	64	86	92	92	92	3	0
83	1	23	65	0	92	92	92	3	36
83	1	23	65	4	92	92	92	3	36
83	1	23	65	9	92	92	92	2	9
83	1	23	65	10	92	92	92	2	65
83	1	23	65	25	92	92	92	3	0
83	1	23	65	40	92	92	92	2	18
83	1	23	65	41	92	92	92	2	74
83	1	23	65	46	92	92	92	3	47
83	1	23	65	50	92	92	92	3	47
83	1	23	65	55	92	92	92	2	74
83	1	23	65	56	92	92	92	2	18
83	1	23	65	71	92	92	92	3	0
83	1	23	65	84	92	92	92	3	inf
83	1	23	65	86	92	92	92	2	65
83	1	23	65	87	92	92	92	2	9
83	1	23	66	10	92	92	92	3	0
83	1	23	66	23	92	92	92	3	inf
83	1	23	66	25	92	92	92	2	65
83	1	23	66	26	92	92	92	2	9
83	1	23	66	31	92	92	92	3	36
83	1	23	66	35	92	92	92	3	36
83	1	23	66	40	92	92	92	2	9
83	1	23	66	41	92	92	92	2	65
83	1	23	66	56	92	92	92	3	0
83	1	23	66	71	92	92	92	2	18
83	1	23	66	72	92	92	92	2	74
83	1	23	66	77	92	92	92	3	47
83	1	23	66	81	92	92	92	3	47
83	1	23	66	86	92	92	92	2	74
83	1	23	66	87	92	92	92	2	18
83	1	23	67	10	92	92	92	2	18
83	1	23	67	11	92	92	92	2	74
83	1	23	67	16	92	92	92	3	47
83	1	23	67	20	92	92	92	3	47
83	1	23	67	25	92	92	92	2	74
83	1	23	67	26	92	92	92	2	18
83	1	23	67	41	92	92	92	3	0
83	1	23	67	54	92	92	92	3	inf
83	1	23	67	56	92	92	92	2	65
83	1	23	67	57	92	92	92	2	9
83	1	23	67	62	92	92	92	3	36
83	1	23	67	66	92	92	92	3	36
83	1	23	67	71	92	92	92	2	9
83	1	23	67	72	92	92	92	2	65
83	1	23	67	87	92	92	92	3	0
83	1	23	68	1	92	92	92	3	36
83	1	23	68	5	92	92	92	3	36
83	1	23	68	10	92	92	92	2	9
83	1	23	68	11	92	92	92	2	65
83	1	23	68	26	92	92	92	3	0
83	1	23	68	41	92	92	92	2	18
83	1	23	68	42	92	92	92	2	74
83	1	23	68	47	92	92	92	3	47
83	1	23	68	51	92	92	92	3	47
83	1	23	68	56	92	92	92	2	74
83	1	23	68	57	92	92	92	2	18
83	1	23	68	72	92	92	92	3	0
83	1	23	68	85	92	92	92	3	inf
83	1	23	68	87	92	92	92	2	65
83	1	23	68	88	92	92	92	2	9
83	1	23	69	11	92	92	92	3	0
83	1	23	69	24	92	92	92	3	inf
83	1	23	69	26	92	92	92	2	65
83	1	23	69	27	92	92	92	2	9
83	1	23	69	32	92	92	92	3	36
83	1	23	69	36	92	92	92	3	36
83	1	23	69	41	92	92	92	2	9
83	1	23	69	42	92	92	92	2	65
83	1	23	69	57	92	92	92	3	0
83	1	23	69	72	92	92	92	2	18
83	1	23	69	73	92	92	92	2	74
83	1	23	69	78	92	92	92	3	47
83	1	23	69	82	92	92	92	3	47
83	1	23	69	87	92	92	92	2	74
83	1	23	69	88	92	92	92	2	18
83	1	23	70	11	92	92	92	2	18
83	1	23	70	12	92	92	92	2	74
83	1	23	70	17	92	92	92	3	47
83	1	23	70	21	92	92	92	3	47
83	1	23	70	26	92	92	92	2	74
83	1	23	70	27	92	92	92	2	18
83	1	23	70	42	92	92	92	3	0
83	1	23	70	55	92	92	92	3	inf
83	1	23	70	57	92	92	92	2	65
83	1	23	70	58	92	92	92	2	9
83	1	23	70	63	92	92	92	3	36
83	1	23	70	67	92	92	92	3	36
83	1	23	70	72	92	92	92	2	9
83	1	23	70	73	92	92	92	2	65
83	1	23	70	88	92	92	92	3	0
83	1	23	71	2	92	92	92	3	36
83	1	23	71	6	92	92	92	3	36
83	1	23	71	11	92	92	92	2	9
83	1	23	71	12	92	92	92	2	65
83	1	23	71	27	92	92	92	3	0
83	1	23	71	42	92	92	92	2	18
83	1	23	71	43	92	92	92	2	74
83	1	23	71	48	92	92	92	3	47
83	1	23	71	52	92	92	92	3	47
83	1	23	71	57	92	92	92	2	74
83	1	23	71	58	92	92	92	2	18
83	1	23	71	73	92	92	92	3	0
83	1	23	71	86	92	92	92	3	inf
83	1	23	71	88	92	92	92	2	65
83	1	23	71	89	92	92	92	2	9
83	1	23	72	12	92	92	92	3	0
83	1	23	72	25	92	92	92	3	inf
83	1	23	72	27	92	92	92	2	65
83	1	23	72	28	92	92	92	2	9
83	1	23	72	33	92	92	92	3	36
83	1	23	72	37	92	92	92	3	36
83	1	23	72	42	92	92	92	2	9
83	1	23	72	43	92	92	92	2	65
83	1	23	72	58	92	92	92	3	0
83	1	23	72	73	92	92	92	2	18
83	1	23	72	74	92	92	92	2	74
83	1	23	72	79	92	92	92	3	47
83	1	23	72	83	92	92	92	3	47
83	1	23	72	88	92	92	92	2	74
83	1	23	72	89	92	92	92	2	18
83	1	23	73	12	92	92	92	2	18
83	1	23	73	13	92	92	92	2	74
83	1	23	73	18	92	92	92	3	47
83	1	23	73	22	92	92	92	3	47
83	1	23	73	27	92	92	92	2	74
83	1	23	73	28	92	92	92	2	18
83	1	23	73	43	92	92	92	3	0
83	1	23	73	56	92	92	92	3	inf
83	1	23	73	58	92	92	92	2	65
83	1	23	73	59	92	92	92	2	9
83	1	23	73	64	92	92	92	3	36
83	1	23	73	68	92	92	92	3	36
83	1	23	73	73	92	92	92	2	9
83	1	23	73	74	92	92	92	2	65
83	1	23	73	89	92	92	92	3	0
83	1	23	74	3	92	92	92	3	36
83	1	23	74	7	92	92	92	3	36
83	1	23	74	12	92	92	92	2	9
83	1	23	74	13	92	92	92	2	65
83	1	23	74	28	92	92	92	3	0
83	1	23	74	43	92	92	92	2	18
83	1	23	74	44	92	92	92	2	74
83	1	23	74	49	92	92	92	3	47
83	1	23	74	53	92	92	92	3	47
83	1	23	74	58	92	92	92	2	74
83	1	23	74	59	92	92	92	2	18
83	1	23	74	74	92	92	92	3	0
83	1	23	74	87	92	92	92	3	inf
83	1	23	74	89	92	92	92	2	65
83	1	23	74	90	92	92	92	2	9
83	1	23	75	13	92	92	92	3	0
83	1	23	75	26	92	92	92	3	inf
83	1	23	75	28	92	92	92	2	65
83	1	23	75	29	92	92	92	2	9
83	1	23	75	34	92	92	92	3	36
83	1	23	75	38	92	92	92	3	36
83	1	23	75	43	92	92	92	2	9
83	1	23	75	44	92	92	92	2	65
83	1	23	75	59	92	92	92	3	0
83	1	23	75	74	92	92	92	2	18
83	1	23	75	75	92	92	92	2	74
83	1	23	75	80	92	92	92	3	47
83	1	23	75	84	92	92	92	3	47
83	1	23	75	89	92	92	92	2	74
83	1	23	75	90	92	92	92	2	18
83	1	23	76	13	92	92	92	2	18
83	1	23	76	14	92	92	92	2	74
83	1	23	76	19	92	92	92	3	47
83	1	23	76	23	92	92	92	3	47
83	1	23	76	28	92	92	92	2	74
83	1	23	76	29	92	92	92	2	18
83	1	23	76	44	92	92	92	3	0
83	1	23	76	57	92	92	92	3	inf
83	1	23	76	59	92	92	92	2	65
83	1	23	76	60	92	92	92	2	9
83	1	23	76	65	92	92	92	3	36
83	1	23	76	69	92	92	92	3	36
83	1	23	76	74	92	92	92	2	9
83	1	23	76	75	92	92	92	2	65
83	1	23	76	90	92	92	92	3	0
83	1	23	77	4	92	92	92	3	36
83	1	23	77	8	92	92	92	3	36
83	1	23	77	13	92	92	92	2	9
83	1	23	77	14	92	92	92	2	65
83	1	23	77	29	92	92	92	3	0
83	1	23	77	44	92	92	92	2	18
83	1	23	77	45	92	92	92	2	74
83	1	23	77	50	92	92	92	3	47
83	1	23	77	54	92	92	92	3	47
83	1	23	77	59	92	92	92	2	74
83	1	23	77	60	92	92	92	2	18
83	1	23	77	75	92	92	92	3	0
83	1	23	77	88	92	92	92	3	inf
83	1	23	77	90	92	92	92	2	65
83	1	23	77	91	92	92	92	2	9
83	1	23	78	14	92	92	92	3	0
83	1	23	78	27	92	92	92	3	inf
83	1	23	78	29	92	92	92	2	65
83	1	23	78	30	92	92	92	2	9
83	1	23	78	35	92	92	92	3	36
83	1	23	78	39	92	92	92	3	36
83	1	23	78	44	92	92	92	2	9
83	1	23	78	45	92	92	92	2	65
83	1	23	78	60	92	92	92	3	0
83	1	23	78	75	92	92	92	2	18
83	1	23	78	76	92	92	92	2	74
83	1	23	78	81	92	92	92	3	47
83	1	23	78	85	92	92	92	3	47
83	1	23	78	90	92	92	92	2	74
83	1	23	78	91	92	92	92	2	18
83	1	23	79	14	92	92	92	2	18
83	1	23	79	15	92	92	92	2	74
83	1	23	79	20	92	92	92	3	47
83	1	23	79	24	92	92	92	3	47
83	1	23	79	29	92	92	92	2	74
83	1	23	79	30	92	92	92	2	18
83	1	23	79	45	92	92	92	3	0
83	1	23	79	58	92	92	92	3	inf
83	1	23	79	60	92	92	92	2	65
83	1	23	79	61	92	92	92	2	9
83	1	23	79	66	92	92	92	3	36
83	1	23	79	70	92	92	92	3	36
83	1	23	79	75	92	92	92	2	9
83	1	23	79	76	92	92	92	2	65
83	1	23	79	91	92	92	92	3	0
83	1	23	80	0	92	92	92	2	9
83	1	23	80	5	92	92	92	3	36
83	1	23	80	9	92	92	92	3	36
83	1	23	80	14	92	92	92	2	9
83	1	23	80	15	92	92	92	2	65
83	1	23	80	30	92	92	92	3	0
83	1	23	80	45	92	92	92	2	18
83	1	23	80	46	92	92	92	2	74
83	1	23	80	51	92	92	92	3	47
83	1	23	80	55	92	92	92	3	47
83	1	23	80	60	92	92	92	2	74
83	1	23	80	61	92	92	92	2	18
83	1	23	80	76	92	92	92	3	0
83	1	23	80	89	92	92	92	3	inf
83	1	23	80	91	92	92	92	2	65
83	1	23	81	0	92	92	92	2	18
83	1	23	81	15	92	92	92	3	0
83	1	23	81	28	92	92	92	3	inf
83	1	23	81	30	92	92	92	2	65
83	1	23	81	31	92	92	92	2	9
83	1	23	81	36	92	92	92	3	36
83	1	23	81	40	92	92	92	3	36
83	1	23	81	45	92	92	92	2	9
83	1	23	81	46	92	92	92	2	65
83	1	23	81	61	92	92	92	3	0
83	1	23	81	76	92	92	92	2	18
83	1	23	81	77	92	92	92	2	74
83	1	23	81	82	92	92	92	3	47
83	1	23	81	86	92	92	92	3	47
83	1	23	81	91	92	92	92	2	74
83	1	23	82	0	92	92	92	3	0
83	1	23	82	15	92	92	92	2	18
83	1	23	82	16	92	92	92	2	74
83	1	23	82	21	92	92	92	3	47
83	1	23	82	25	92	92	92	3	47
83	1	23	82	30	92	92	92	2	74
83	1	23	82	31	92	92	92	2	18
83	1	23	82	46	92	92	92	3	0
83	1	23	82	59	92	92	92	3	inf
83	1	23	82	61	92	92	92	2	65
83	1	23	82	62	92	92	92	2	9
83	1	23	82	67	92	92	92	3	36
83	1	23	82	71	92	92	92	3	36
83	1	23	82	76	92	92	92	2	9
83	1	23	82	77	92	92	92	2	65
83	1	23	83	0	92	92	92	2	65
83	1	23	83	1	92	92	92	2	9
83	1	23	83	6	92	92	92	3	36
83	1	23	83	10	92	92	92	3	36
83	1	23	83	15	92	92	92	2	9
83	1	23	83	16	92	92	92	2	65
83	1	23	83	31	92	92	92	3	0
83	1	23	83	46	92	92	92	2	18
83	1	23	83	47	92	92	92	2	74
83	1	23	83	52	92	92	92	3	47
83	1	23	83	56	92	92	92	3	47
83	1	23	83	61	92	92	92	2	74
83	1	23	83	62	92	92	92	2	18
83	1	23	83	77	92	92	92	3	0
83	1	23	83	90	92	92	92	3	inf
83	1	23	84	0	92	92	92	2	74
83	1	23	84	1	92	92	92	2	18
83	1	23	84	16	92	92	92	3	0
83	1	23	84	29	92	92	92	3	inf
83	1	23	84	31	92	92	92	2	65
83	1	23	84	32	92	92	92	2	9
83	1	23	84	37	92	92	92	3	36
83	1	23	84	41	92	92	92	3	36
83	1	23	84	46	92	92	92	2	9
83	1	23	84	47	92	92	92	2	65
83	1	23	84	62	92	92	92	3	0
83	1	23	84	77	92	92	92	2	18
83	1	23	84	78	92	92	92	2	74
83	1	23	84	83	92	92	92	3	47
83	1	23	84	87	92	92	92	3	47
83	1	23	85	1	92	92	92	3	0
83	1	23	85	16	92	92	92	2	18
83	1	23	85	17	92	92	92	2	74
83	1	23	85	22	92	92	92	3	47
83	1	23	85	26	92	92	92	3	47
83	1	23	85	31	92	92	92	2	74
83	1	23	85	32	92	92	92	2	18
83	1	23	85	47	92	92	92	3	0
83	1	23	85	60	92	92	92	3	inf
83	1	23	85	62	92	92	92	2	65
83	1	23	85	63	92	92	92	2	9
83	1	23	85	68	92	92	92	3	36
83	1	23	85	72	92	92	92	3	36
83	1	23	85	77	92	92	92	2	9
83	1	23	85	78	92	92	92	2	65
83	1	23	86	1	92	92	92	2	65
83	1	23	86	2	92	92	92	2	9
83	1	23	86	7	92	92	92	3	36
83	1	23	86	11	92	92	92	3	36
83	1	23	86	16	92	92	92	2	9
83	1	23	86	17	92	92	92	2	65
83	1	23	86	32	92	92	92	3	0
83	1	23	86	47	92	92	92	2	18
83	1	23	86	48	92	92	92	2	74
83	1	23	86	53	92	92	92	3	47
83	1	23	86	57	92	92	92	3	47
83	1	23	86	62	92	92	92	2	74
83	1	23	86	63	92	92	92	2	18
83	1	23	86	78	92	92	92	3	0
83	1	23	86	91	92	92	92	3	inf
83	1	23	87	1	92	92	92	2	74
83	1	23	87	2	92	92	92	2	18
83	1	23	87	17	92	92	92	3	0
83	1	23	87	30	92	92	92	3	inf
83	1	23	87	32	92	92	92	2	65
83	1	23	87	33	92	92	92	2	9
83	1	23	87	38	92	92	92	3	36
83	1	23	87	42	92	92	92	3	36
83	1	23	87	47	92	92	92	2	9
83	1	23	87	48	92	92	92	2	65
83	1	23	87	63	92	92	92	3	0
83	1	23	87	78	92	92	92	2	18
83	1	23	87	79	92	92	92	2	74
83	1	23	87	84	92	92	92	3	47
83	1	23	87	88	92	92	92	3	47
83	1	23	88	2	92	92	92	3	0
83	1	23	88	17	92	92	92	2	18
83	1	23	88	18	92	92	92	2	74
83	1	23	88	23	92	92	92	3	47
83	1	23	88	27	92	92	92	3	47
83	1	23	88	32	92	92	92	2	74
83	1	23	88	33	92	92	92	2	18
83	1	23	88	48	92	92	92	3	0
83	1	23	88	61	92	92	92	3	inf
83	1	23	88	63	92	92	92	2	65
83	1	23	88	64	92	92	92	2	9
83	1	23	88	69	92	92	92	3	36
83	1	23	88	73	92	92	92	3	36
83	1	23	88	78	92	92	92	2	9
83	1	23	88	79	92	92	92	2	65
83	1	23	89	0	92	92	92	3	inf
83	1	23	89	2	92	92	92	2	65
83	1	23	89	3	92	92	92	2	9
83	1	23	89	8	92	92	92	3	36
83	1	23	89	12	92	92	92	3	36
83	1	23	89	17	92	92	92	2	9
83	1	23	89	18	92	92	92	2	65
83	1	23	89	33	92	92	92	3	0
83	1	23	89	48	92	92	92	2	18
83	1	23	89	49	92	92	92	2	74
83	1	23	89	54	92	92	92	3	47
83	1	23	89	58	92	92	92	3	47
83	1	23	89	63	92	92	92	2	74
83	1	23	89	64	92	92	92	2	18
83	1	23	89	79	92	92	92	3	0
83	1	23	90	2	92	92	92	2	74
83	1	23	90	3	92	92	92	2	18
83	1	23	90	18	92	92	92	3	0
83	1	23	90	31	92	92	92	3	inf
83	1	23	90	33	92	92	92	2	65
83	1	23	90	34	92	92	92	2	9
83	1	23	90	39	92	92	92	3	36
83	1	23	90	43	92	92	92	3	36
83	1	23	90	48	92	92	92	2	9
83	1	23	90	49	92	92	92	2	65
83	1	23	90	64	92	92	92	3	0
83	1	23	90	79	92	92	92	2	18
83	1	23	90	80	92	92	92	2	74
83	1	23	90	85	92	92	92	3	47
83	1	23	90	89	92	92	92	3	47
83	1	23	91	3	92	92	92	3	0
83	1	23	91	18	92	92	92	2	18
83	1	23	91	19	92	92	92	2	74
83	1	23	91	24	92	92	92	3	47
83	1	23	91	28	92	92	92	3	47
83	1	23	91	33	92	92	92	2	74
83	1	23	91	34	92	92	92	2	18
83	1	23	91	49	92	92	92	3	0
83	1	23	91	62	92	92	92	3	inf
83	1	23	91	64	92	92	92	2	65
83	1	23	91	65	92	92	92	2	9
83	1	23	91	70	92	92	92	3	36
83	1	23	91	74	92	92	92	3	36
83	1	23	91	79	92	92	92	2	9
83	1	23	91	80	92	92	92	2	65
83	1	24	0	0	92	92	92	2	18
83	1	24	0	15	92	92	92	3	0
83	1	24	0	28	92	92	92	3	inf
83	1	24	0	30	92	92	92	2	65
83	1	24	0	31	92	92	92	2	9
83	1	24	0	36	92	92	92	3	36
83	1	24	0	40	92	92	92	3	36
83	1	24	0	45	92	92	92	2	9
83	1	24	0	46	92	92	92	2	65
83	1	24	0	61	92	92	92	3	0
83	1	24	0	76	92	92	92	2	18
83	1	24	0	77	92	92	92	2	74
83	1	24	0	82	92	92	92	3	47
83	1	24	0	86	92	92	92	3	47
83	1	24	0	91	92	92	92	2	74
83	1	24	1	0	92	92	92	3	0
83	1	24	1	15	92	92	92	2	18
83	1	24	1	16	92	92	92	2	74
83	1	24	1	21	92	92	92	3	47
83	1	24	1	25	92	92	92	3	47
83	1	24	1	30	92	92	92	2	74
83	1	24	1	31	92	92	92	2	18
83	1	24	1	46	92	92	92	3	0
83	1	24	1	59	92	92	92	3	inf
83	1	24	1	61	92	92	92	2	65
83	1	24	1	62	92	92	92	2	9
83	1	24	1	67	92	92	92	3	36
83	1	24	1	71	92	92	92	3	36
83	1	24	1	76	92	92	92	2	9
83	1	24	1	77	92	92	92	2	65
83	1	24	2	0	92	92	92	2	65
83	1	24	2	1	92	92	92	2	9
83	1	24	2	6	92	92	92	3	36
83	1	24	2	10	92	92	92	3	36
83	1	24	2	15	92	92	92	2	9
83	1	24	2	16	92	92	92	2	65
83	1	24	2	31	92	92	92	3	0
83	1	24	2	46	92	92	92	2	18
83	1	24	2	47	92	92	92	2	74
83	1	24	2	52	92	92	92	3	47
83	1	24	2	56	92	92	92	3	47
83	1	24	2	61	92	92	92	2	74
83	1	24	2	62	92	92	92	2	18
83	1	24	2	77	92	92	92	3	0
83	1	24	2	90	92	92	92	3	inf
83	1	24	3	0	92	92	92	2	74
83	1	24	3	1	92	92	92	2	18
83	1	24	3	16	92	92	92	3	0
83	1	24	3	29	92	92	92	3	inf
83	1	24	3	31	92	92	92	2	65
83	1	24	3	32	92	92	92	2	9
83	1	24	3	37	92	92	92	3	36
83	1	24	3	41	92	92	92	3	36
83	1	24	3	46	92	92	92	2	9
83	1	24	3	47	92	92	92	2	65
83	1	24	3	62	92	92	92	3	0
83	1	24	3	77	92	92	92	2	18
83	1	24	3	78	92	92	92	2	74
83	1	24	3	83	92	92	92	3	47
83	1	24	3	87	92	92	92	3	47
83	1	24	4	1	92	92	92	3	0
83	1	24	4	16	92	92	92	2	18
83	1	24	4	17	92	92	92	2	74
83	1	24	4	22	92	92	92	3	47
83	1	24	4	26	92	92	92	3	47
83	1	24	4	31	92	92	92	2	74
83	1	24	4	32	92	92	92	2	18
83	1	24	4	47	92	92	92	3	0
83	1	24	4	60	92	92	92	3	inf
83	1	24	4	62	92	92	92	2	65
83	1	24	4	63	92	92	92	2	9
83	1	24	4	68	92	92	92	3	36
83	1	24	4	72	92	92	92	3	36
83	1	24	4	77	92	92	92	2	9
83	1	24	4	78	92	92	92	2	65
83	1	24	5	1	92	92	92	2	65
83	1	24	5	2	92	92	92	2	9
83	1	24	5	7	92	92	92	3	36
83	1	24	5	11	92	92	92	3	36
83	1	24	5	16	92	92	92	2	9
83	1	24	5	17	92	92	92	2	65
83	1	24	5	32	92	92	92	3	0
83	1	24	5	47	92	92	92	2	18
83	1	24	5	48	92	92	92	2	74
83	1	24	5	53	92	92	92	3	47
83	1	24	5	57	92	92	92	3	47
83	1	24	5	62	92	92	92	2	74
83	1	24	5	63	92	92	92	2	18
83	1	24	5	78	92	92	92	3	0
83	1	24	5	91	92	92	92	3	inf
83	1	24	6	1	92	92	92	2	74
83	1	24	6	2	92	92	92	2	18
83	1	24	6	17	92	92	92	3	0
83	1	24	6	30	92	92	92	3	inf
83	1	24	6	32	92	92	92	2	65
83	1	24	6	33	92	92	92	2	9
83	1	24	6	38	92	92	92	3	36
83	1	24	6	42	92	92	92	3	36
83	1	24	6	47	92	92	92	2	9
83	1	24	6	48	92	92	92	2	65
83	1	24	6	63	92	92	92	3	0
83	1	24	6	78	92	92	92	2	18
83	1	24	6	79	92	92	92	2	74
83	1	24	6	84	92	92	92	3	47
83	1	24	6	88	92	92	92	3	47
83	1	24	7	2	92	92	92	3	0
83	1	24	7	17	92	92	92	2	18
83	1	24	7	18	92	92	92	2	74
83	1	24	7	23	92	92	92	3	47
83	1	24	7	27	92	92	92	3	47
83	1	24	7	32	92	92	92	2	74
83	1	24	7	33	92	92	92	2	18
83	1	24	7	48	92	92	92	3	0
83	1	24	7	61	92	92	92	3	inf
83	1	24	7	63	92	92	92	2	65
83	1	24	7	64	92	92	92	2	9
83	1	24	7	69	92	92	92	3	36
83	1	24	7	73	92	92	92	3	36
83	1	24	7	78	92	92	92	2	9
83	1	24	7	79	92	92	92	2	65
83	1	24	8	0	92	92	92	3	inf
83	1	24	8	2	92	92	92	2	65
83	1	24	8	3	92	92	92	2	9
83	1	24	8	8	92	92	92	3	36
83	1	24	8	12	92	92	92	3	36
83	1	24	8	17	92	92	92	2	9
83	1	24	8	18	92	92	92	2	65
83	1	24	8	33	92	92	92	3	0
83	1	24	8	48	92	92	92	2	18
83	1	24	8	49	92	92	92	2	74
83	1	24	8	54	92	92	92	3	47
83	1	24	8	58	92	92	92	3	47
83	1	24	8	63	92	92	92	2	74
83	1	24	8	64	92	92	92	2	18
83	1	24	8	79	92	92	92	3	0
83	1	24	9	2	92	92	92	2	74
83	1	24	9	3	92	92	92	2	18
83	1	24	9	18	92	92	92	3	0
83	1	24	9	31	92	92	92	3	inf
83	1	24	9	33	92	92	92	2	65
83	1	24	9	34	92	92	92	2	9
83	1	24	9	39	92	92	92	3	36
83	1	24	9	43	92	92	92	3	36
83	1	24	9	48	92	92	92	2	9
83	1	24	9	49	92	92	92	2	65
83	1	24	9	64	92	92	92	3	0
83	1	24	9	79	92	92	92	2	18
83	1	24	9	80	92	92	92	2	74
83	1	24	9	85	92	92	92	3	47
83	1	24	9	89	92	92	92	3	47
83	1	24	10	3	92	92	92	3	0
83	1	24	10	18	92	92	92	2	18
83	1	24	10	19	92	92	92	2	74
83	1	24	10	24	92	92	92	3	47
83	1	24	10	28	92	92	92	3	47
83	1	24	10	33	92	92	92	2	74
83	1	24	10	34	92	92	92	2	18
83	1	24	10	49	92	92	92	3	0
83	1	24	10	62	92	92	92	3	inf
83	1	24	10	64	92	92	92	2	65
83	1	24	10	65	92	92	92	2	9
83	1	24	10	70	92	92	92	3	36
83	1	24	10	74	92	92	92	3	36
83	1	24	10	79	92	92	92	2	9
83	1	24	10	80	92	92	92	2	65
83	1	24	11	1	92	92	92	3	inf
83	1	24	11	3	92	92	92	2	65
83	1	24	11	4	92	92	92	2	9
83	1	24	11	9	92	92	92	3	36
83	1	24	11	13	92	92	92	3	36
83	1	24	11	18	92	92	92	2	9
83	1	24	11	19	92	92	92	2	65
83	1	24	11	34	92	92	92	3	0
83	1	24	11	49	92	92	92	2	18
83	1	24	11	50	92	92	92	2	74
83	1	24	11	55	92	92	92	3	47
83	1	24	11	59	92	92	92	3	47
83	1	24	11	64	92	92	92	2	74
83	1	24	11	65	92	92	92	2	18
83	1	24	11	80	92	92	92	3	0
83	1	24	12	3	92	92	92	2	74
83	1	24	12	4	92	92	92	2	18
83	1	24	12	19	92	92	92	3	0
83	1	24	12	32	92	92	92	3	inf
83	1	24	12	34	92	92	92	2	65
83	1	24	12	35	92	92	92	2	9
83	1	24	12	40	92	92	92	3	36
83	1	24	12	44	92	92	92	3	36
83	1	24	12	49	92	92	92	2	9
83	1	24	12	50	92	92	92	2	65
83	1	24	12	65	92	92	92	3	0
83	1	24	12	80	92	92	92	2	18
83	1	24	12	81	92	92	92	2	74
83	1	24	12	86	92	92	92	3	47
83	1	24	12	90	92	92	92	3	47
83	1	24	13	4	92	92	92	3	0
83	1	24	13	19	92	92	92	2	18
83	1	24	13	20	92	92	92	2	74
